Invoice ID,Claim ID,Invoice Date,Due Date,Amount,Status
56629,56629,2023-10-25,2023-08-21,3599.88,Paid
56631,56631,2023-08-27,2023-03-06,3401.87,Overdue
56639,56639,2023-03-26,2023-04-04,567.09,Unpaid
56642,56642,2023-03-04,2023-08-17,3753.78,Unpaid
56649,56649,2023-02-20,2023-10-06,3513.01,Paid
56662,56662,2023-04-12,2023-10-10,4532.46,Paid
56665,56665,2023-02-23,2023-02-15,1135.53,Overdue
56667,56667,2023-03-16,2023-09-15,1054.75,Overdue
56670,56670,2023-01-22,2023-04-14,486.32,Overdue
56675,56675,2023-11-16,2023-11-08,2232.38,Unpaid
56676,56676,2023-10-28,2023-11-14,3840.6,Overdue
56677,56677,2023-07-06,2023-02-28,2627.56,Paid
56680,56680,2023-12-09,2023-11-12,1080.44,Overdue
56684,56684,2023-10-08,2023-05-28,2755.45,Unpaid
56690,56690,2023-03-27,2023-08-13,2470.72,Paid
56693,56693,2023-04-10,2023-11-19,1162.89,Paid
56694,56694,2023-09-01,2023-11-28,3659.06,Unpaid
56704,56704,2023-11-26,2023-06-05,4312.65,Unpaid
56706,56706,2023-11-03,2023-08-16,4855.04,Paid
56720,56720,2023-05-23,2023-03-05,4390.07,Unpaid
56734,56734,2023-06-14,2023-02-02,4055.81,Unpaid
56739,56739,2023-06-20,2023-12-16,4381.11,Unpaid
56742,56742,2023-12-09,2023-11-19,3347.75,Paid
56754,56754,2023-01-14,2023-07-27,3707.82,Overdue
56755,56755,2023-07-15,2023-12-11,3301.91,Overdue
56759,56759,2023-12-02,2023-09-10,2033.55,Paid
56766,56766,2023-06-02,2023-05-12,73.35,Overdue
56772,56772,2023-06-27,2023-07-09,2870.98,Unpaid
56783,56783,2023-04-21,2023-08-03,2452.5,Unpaid
56784,56784,2023-04-04,2023-11-25,4132.28,Unpaid
56787,56787,2023-12-04,2023-03-24,1798.12,Unpaid
56788,56788,2023-11-14,2023-07-10,4228.21,Overdue
56792,56792,2023-10-28,2023-05-11,3285.36,Unpaid
56794,56794,2023-10-18,2023-12-16,133.7,Paid
56796,56796,2023-10-18,2023-10-20,3492.93,Unpaid
56799,56799,2023-01-18,2023-04-06,3705.11,Overdue
56801,56801,2023-10-23,2023-07-03,551.46,Paid
56803,56803,2023-10-11,2023-03-12,4160.92,Overdue
56805,56805,2023-10-25,2023-03-22,2097.25,Paid
56807,56807,2023-09-19,2023-10-21,2088.83,Overdue
56815,56815,2023-06-28,2023-07-21,1625.29,Paid
56817,56817,2023-09-14,2023-06-24,743.42,Overdue
56819,56819,2023-08-10,2023-04-03,4316.92,Unpaid
56822,56822,2023-03-12,2023-09-27,545.22,Paid
56829,56829,2023-05-05,2023-03-16,4318.42,Unpaid
56834,56834,2023-12-04,2023-03-01,4628.95,Unpaid
56839,56839,2023-03-05,2023-03-16,1010.91,Paid
56840,56840,2023-01-02,2023-08-23,1887.44,Unpaid
56844,56844,2023-07-26,2023-09-23,1809.61,Paid
56845,56845,2023-09-09,2023-07-11,120.32,Overdue
56847,56847,2023-03-08,2023-12-22,4509.49,Paid
56849,56849,2023-07-19,2023-12-19,3890.27,Overdue
56859,56859,2023-09-22,2023-03-03,3121.13,Paid
56873,56873,2023-01-03,2023-10-11,2771.07,Overdue
56876,56876,2023-12-27,2023-05-14,2860.22,Unpaid
56877,56877,2023-10-06,2023-04-19,2139.39,Paid
56884,56884,2023-07-11,2023-09-10,2856.99,Overdue
56887,56887,2023-12-08,2023-05-07,345.56,Overdue
56888,56888,2023-06-05,2023-02-20,4356.43,Overdue
56895,56895,2023-08-17,2023-12-27,3572.01,Unpaid
56896,56896,2023-02-22,2023-10-20,3331.68,Paid
56905,56905,2023-04-10,2023-05-04,4395.49,Overdue
56908,56908,2023-03-15,2023-04-21,1757.99,Paid
56913,56913,2023-01-26,2023-10-16,4044.47,Unpaid
56914,56914,2023-08-02,2023-03-25,856.8,Unpaid
56915,56915,2023-03-24,2023-02-12,1534.7,Paid
56927,56927,2023-06-08,2023-10-14,1403.93,Overdue
56929,56929,2023-03-08,2023-03-16,1084.9,Overdue
56937,56937,2023-06-28,2023-07-20,2471.18,Unpaid
56939,56939,2023-12-13,2023-12-21,1079.07,Overdue
56940,56940,2023-08-24,2023-08-18,3660.04,Overdue
56949,56949,2023-02-07,2023-10-14,507.29,Overdue
56950,56950,2023-01-19,2023-03-09,1378.95,Unpaid
56951,56951,2023-07-07,2023-02-26,489.07,Overdue
56955,56955,2023-04-09,2023-03-15,3961.2,Overdue
56957,56957,2023-02-01,2023-05-22,367.24,Paid
56960,56960,2023-06-18,2023-04-20,122.44,Overdue
56961,56961,2023-07-07,2023-10-03,1959.04,Paid
56965,56965,2023-03-08,2023-03-15,486.64,Paid
56967,56967,2023-12-12,2023-03-07,1269.32,Overdue
56971,56971,2023-05-05,2023-03-13,554.12,Overdue
56974,56974,2023-12-20,2023-05-20,995.11,Overdue
56995,56995,2023-07-04,2023-10-10,3161.19,Overdue
57000,57000,2023-04-20,2023-09-12,448.01,Unpaid
57001,57001,2023-05-27,2023-07-06,270.63,Unpaid
57005,57005,2023-07-26,2023-01-11,4774.88,Overdue
57009,57009,2023-03-15,2023-05-05,2328.12,Paid
57013,57013,2023-10-03,2023-06-01,3899.63,Paid
57014,57014,2023-08-26,2023-08-01,4738.34,Paid
57021,57021,2023-02-28,2023-04-03,3760.64,Paid
57024,57024,2023-10-22,2023-06-25,2436.44,Overdue
57032,57032,2023-04-27,2023-06-26,4791.92,Unpaid
57044,57044,2023-07-16,2023-03-08,1340.24,Unpaid
57049,57049,2023-06-13,2023-11-24,4770.96,Paid
57054,57054,2023-07-11,2023-11-21,4311.21,Overdue
57059,57059,2023-11-03,2023-04-11,4324.05,Overdue
57065,57065,2023-12-09,2023-01-28,1184.89,Paid
57066,57066,2023-09-22,2023-11-01,4321.49,Overdue
57070,57070,2023-01-20,2023-04-17,206.63,Unpaid
57085,57085,2023-10-26,2023-02-18,2367.26,Paid
57088,57088,2023-10-14,2023-09-04,2128.46,Overdue
57106,57106,2023-08-21,2023-05-06,2754.82,Overdue
57111,57111,2023-05-05,2023-06-14,2687.22,Unpaid
57112,57112,2023-07-19,2023-11-25,3674.51,Paid
57113,57113,2023-01-24,2023-12-23,2476.45,Paid
57117,57117,2023-04-14,2023-10-13,317.18,Unpaid
57120,57120,2023-01-27,2023-11-17,4236.95,Unpaid
57121,57121,2023-08-09,2023-08-02,4688.86,Overdue
57125,57125,2023-05-10,2023-02-24,4038.53,Unpaid
57126,57126,2023-06-25,2023-05-07,2450.57,Paid
57130,57130,2023-12-13,2023-07-11,508.55,Unpaid
57142,57142,2023-08-04,2023-06-04,1992.08,Unpaid
57145,57145,2023-10-25,2023-06-07,4058.78,Paid
57157,57157,2023-06-26,2023-11-15,1502.14,Unpaid
57173,57173,2023-02-18,2023-12-05,4813.91,Paid
57174,57174,2023-10-05,2023-08-24,4160.78,Paid
57182,57182,2023-12-20,2023-10-21,2303.9,Overdue
57183,57183,2023-01-06,2023-04-03,104.67,Unpaid
57190,57190,2023-10-28,2023-02-14,519.61,Paid
57194,57194,2023-12-20,2023-08-15,2756.87,Paid
57199,57199,2023-07-23,2023-04-10,725.27,Overdue
57200,57200,2023-09-23,2023-02-27,1838.85,Paid
57203,57203,2023-07-06,2023-06-11,3625.73,Overdue
57204,57204,2023-12-07,2023-05-07,3943.19,Paid
57205,57205,2023-10-01,2023-05-23,2749.85,Overdue
57210,57210,2023-04-05,2023-09-25,1174.8,Unpaid
57226,57226,2023-02-09,2023-04-10,620.09,Overdue
57233,57233,2023-08-17,2023-01-25,871.73,Paid
57244,57244,2023-02-02,2023-07-08,2024.14,Unpaid
57249,57249,2023-02-24,2023-10-04,2731.88,Overdue
57255,57255,2023-07-13,2023-05-04,3224.82,Overdue
57266,57266,2023-06-02,2023-07-05,2453.7,Unpaid
57267,57267,2023-12-25,2023-12-06,1761.87,Unpaid
57282,57282,2023-08-02,2023-07-18,3511.46,Paid
57284,57284,2023-11-08,2023-10-20,3286.25,Paid
57290,57290,2023-05-25,2023-04-08,1088.26,Overdue
57291,57291,2023-08-26,2023-11-21,4263.22,Unpaid
57295,57295,2023-10-24,2023-08-13,3012.84,Paid
57302,57302,2023-05-23,2023-04-24,2158.07,Overdue
57307,57307,2023-06-18,2023-01-25,3553.9,Paid
57310,57310,2023-09-23,2023-09-22,508.9,Unpaid
57315,57315,2023-12-10,2023-06-25,3413.46,Unpaid
57316,57316,2023-12-04,2023-05-04,100.07,Paid
57328,57328,2023-11-13,2023-05-10,1719.42,Overdue
57329,57329,2023-03-15,2023-08-22,4561.07,Unpaid
57334,57334,2023-10-21,2023-02-08,4288.46,Overdue
57350,57350,2023-02-20,2023-09-13,802.51,Paid
57352,57352,2023-04-05,2023-09-12,2873.0,Paid
57361,57361,2023-04-06,2023-11-16,495.98,Unpaid
57362,57362,2023-09-25,2023-02-07,4700.35,Unpaid
57368,57368,2023-06-10,2023-01-18,3021.36,Unpaid
57370,57370,2023-10-20,2023-05-20,2743.39,Paid
57376,57376,2023-02-11,2023-02-14,897.97,Paid
57398,57398,2023-05-04,2023-02-11,1146.13,Unpaid
57406,57406,2023-11-05,2023-03-14,3839.82,Paid
57408,57408,2023-11-20,2023-09-08,770.04,Paid
57410,57410,2023-11-23,2023-07-23,206.47,Overdue
57415,57415,2023-10-13,2023-12-12,3484.8,Unpaid
57420,57420,2023-04-19,2023-04-27,4857.62,Unpaid
57426,57426,2023-09-24,2023-10-06,343.4,Overdue
57429,57429,2023-03-16,2023-10-17,2056.08,Overdue
57430,57430,2023-07-03,2023-06-08,3657.36,Overdue
57433,57433,2023-01-21,2023-03-17,2629.7,Unpaid
57440,57440,2023-08-07,2023-02-13,2373.26,Overdue
57450,57450,2023-03-09,2023-09-28,118.4,Unpaid
57471,57471,2023-04-17,2023-11-10,4738.79,Unpaid
57473,57473,2023-07-11,2023-09-18,1462.34,Paid
57475,57475,2023-08-17,2023-05-13,4804.25,Paid
57482,57482,2023-02-04,2023-10-17,2073.02,Overdue
57486,57486,2023-10-22,2023-01-04,4476.76,Unpaid
57487,57487,2023-08-24,2023-02-18,4957.73,Unpaid
57494,57494,2023-10-18,2023-01-28,706.63,Paid
57499,57499,2023-12-17,2023-01-26,1400.45,Unpaid
57502,57502,2023-07-09,2023-08-05,4426.27,Overdue
57505,57505,2023-01-07,2023-12-07,2378.57,Paid
57506,57506,2023-03-16,2023-10-14,1772.86,Unpaid
57512,57512,2023-02-26,2023-09-08,161.3,Unpaid
57513,57513,2023-07-18,2023-11-14,3179.9,Paid
57514,57514,2023-11-09,2023-08-21,4104.41,Unpaid
57527,57527,2023-10-04,2023-04-09,4942.53,Paid
57528,57528,2023-10-13,2023-03-13,270.45,Overdue
57534,57534,2023-05-13,2023-03-14,4474.14,Unpaid
57536,57536,2023-10-18,2023-01-19,4241.27,Overdue
57537,57537,2023-05-14,2023-01-16,390.28,Unpaid
57538,57538,2023-02-23,2023-08-13,1352.37,Unpaid
57543,57543,2023-08-02,2023-12-26,2924.13,Paid
57544,57544,2023-05-27,2023-05-25,978.19,Overdue
57546,57546,2023-04-14,2023-10-11,4783.36,Overdue
57548,57548,2023-11-09,2023-12-10,717.19,Unpaid
57550,57550,2023-02-03,2023-10-09,3695.61,Unpaid
57551,57551,2023-05-05,2023-08-26,4842.49,Unpaid
57554,57554,2023-01-01,2023-11-24,2112.47,Paid
57558,57558,2023-11-11,2023-07-10,965.48,Paid
57560,57560,2023-08-28,2023-10-05,2823.43,Overdue
57572,57572,2023-04-07,2023-11-28,3260.6,Paid
57576,57576,2023-01-11,2023-06-24,3087.89,Paid
57577,57577,2023-10-07,2023-12-25,200.88,Paid
57579,57579,2023-03-19,2023-06-18,2940.77,Unpaid
57587,57587,2023-09-05,2023-06-05,3143.43,Unpaid
57591,57591,2023-11-12,2023-10-01,1751.34,Paid
57597,57597,2023-02-28,2023-03-09,1173.25,Unpaid
57610,57610,2023-05-06,2023-10-13,2018.74,Overdue
57618,57618,2023-09-09,2023-10-16,4046.79,Unpaid
57620,57620,2023-12-14,2023-12-04,3437.91,Overdue
57623,57623,2023-12-19,2023-12-07,2642.14,Overdue
57634,57634,2023-09-02,2023-04-05,1591.18,Overdue
57635,57635,2023-12-10,2023-02-24,4218.64,Overdue
57638,57638,2023-03-03,2023-01-08,1883.12,Overdue
57639,57639,2023-11-27,2023-08-20,562.43,Unpaid
57641,57641,2023-09-08,2023-10-18,3453.07,Paid
57642,57642,2023-08-12,2023-12-04,3791.75,Overdue
57645,57645,2023-12-24,2023-11-02,1747.63,Unpaid
57647,57647,2023-04-04,2023-08-11,4912.94,Unpaid
57650,57650,2023-02-22,2023-12-28,432.46,Unpaid
57656,57656,2023-12-07,2023-06-15,3596.18,Paid
57657,57657,2023-10-13,2023-01-25,711.28,Unpaid
57658,57658,2023-09-24,2023-09-03,4502.87,Overdue
57661,57661,2023-04-09,2023-10-21,85.07,Unpaid
57679,57679,2023-09-24,2023-11-04,4701.92,Overdue
57690,57690,2023-04-20,2023-01-23,985.22,Paid
57694,57694,2023-09-27,2023-06-05,881.53,Unpaid
57699,57699,2023-10-07,2023-12-14,1553.99,Overdue
57702,57702,2023-10-24,2023-10-10,4094.36,Overdue
57720,57720,2023-10-16,2023-07-10,3900.66,Unpaid
57733,57733,2023-09-16,2023-08-15,482.14,Paid
57736,57736,2023-01-13,2023-10-19,2192.47,Paid
57742,57742,2023-12-19,2023-09-11,2843.58,Overdue
57749,57749,2023-06-03,2023-10-26,708.91,Overdue
57751,57751,2023-08-26,2023-05-19,4300.58,Unpaid
57764,57764,2023-07-11,2023-12-14,520.76,Overdue
57772,57772,2023-12-19,2023-12-24,1900.78,Overdue
57777,57777,2023-07-21,2023-02-17,4129.17,Overdue
57779,57779,2023-09-24,2023-05-16,1075.63,Unpaid
57781,57781,2023-08-24,2023-12-05,3040.03,Paid
57782,57782,2023-11-19,2023-05-18,943.05,Overdue
57786,57786,2023-03-12,2023-05-08,754.27,Overdue
57791,57791,2023-08-11,2023-12-21,3124.12,Overdue
57803,57803,2023-07-27,2023-03-18,2845.15,Paid
57807,57807,2023-02-14,2023-01-22,3091.76,Paid
57812,57812,2023-10-16,2023-06-03,2453.4,Overdue
57823,57823,2023-07-24,2023-11-22,1732.43,Unpaid
57824,57824,2023-03-07,2023-11-20,3389.5,Unpaid
57827,57827,2023-10-08,2023-01-08,4437.04,Unpaid
57833,57833,2023-11-20,2023-06-27,64.87,Unpaid
57835,57835,2023-12-01,2023-01-08,2286.94,Unpaid
57837,57837,2023-04-17,2023-12-22,333.69,Paid
57838,57838,2023-06-01,2023-09-08,2228.98,Overdue
57846,57846,2023-06-05,2023-11-01,2015.13,Overdue
57856,57856,2023-06-27,2023-12-22,3483.42,Overdue
57857,57857,2023-04-06,2023-08-21,4079.44,Unpaid
57868,57868,2023-12-25,2023-10-08,4146.27,Paid
57871,57871,2023-08-22,2023-04-19,646.71,Overdue
57874,57874,2023-04-08,2023-09-24,65.31,Paid
57879,57879,2023-08-15,2023-05-18,4060.01,Unpaid
57889,57889,2023-11-19,2023-01-19,3741.97,Overdue
57891,57891,2023-10-13,2023-06-16,3603.52,Overdue
57899,57899,2023-01-01,2023-02-23,2826.18,Paid
57908,57908,2023-10-10,2023-09-05,3246.55,Overdue
57911,57911,2023-04-23,2023-05-05,3857.09,Unpaid
57914,57914,2023-12-17,2023-01-22,1791.8,Overdue
57918,57918,2023-02-28,2023-07-08,2709.15,Paid
57925,57925,2023-09-25,2023-04-05,2558.99,Unpaid
57926,57926,2023-05-12,2023-10-14,2327.75,Overdue
57943,57943,2023-04-01,2023-06-17,4519.14,Unpaid
57950,57950,2023-06-23,2023-06-24,4718.75,Overdue
57960,57960,2023-01-19,2023-10-01,3894.24,Overdue
57961,57961,2023-06-22,2023-05-27,2834.65,Unpaid
57966,57966,2023-04-07,2023-01-04,3131.72,Overdue
57982,57982,2023-11-04,2023-07-25,907.67,Paid
57983,57983,2023-04-01,2023-10-28,3419.09,Paid
57985,57985,2023-07-14,2023-01-19,3067.03,Unpaid
57992,57992,2023-07-07,2023-05-24,4810.37,Unpaid
58003,58003,2023-06-28,2023-07-05,1728.64,Paid
58004,58004,2023-05-09,2023-01-18,2295.31,Overdue
58010,58010,2023-11-26,2023-04-10,57.94,Unpaid
58024,58024,2023-09-26,2023-06-24,2943.18,Paid
58025,58025,2023-11-13,2023-07-18,1567.64,Unpaid
58032,58032,2023-06-22,2023-09-07,712.47,Unpaid
58040,58040,2023-02-14,2023-08-10,1426.64,Unpaid
58042,58042,2023-03-23,2023-02-01,399.98,Unpaid
58043,58043,2023-06-18,2023-09-09,2547.89,Paid
58045,58045,2023-06-11,2023-03-08,163.17,Overdue
58047,58047,2023-12-03,2023-06-12,4819.81,Overdue
58054,58054,2023-03-03,2023-10-23,1368.98,Unpaid
58056,58056,2023-12-01,2023-02-10,4672.03,Unpaid
58057,58057,2023-07-08,2023-09-03,4948.06,Paid
58059,58059,2023-08-15,2023-02-14,220.87,Overdue
58061,58061,2023-05-26,2023-07-04,3972.42,Paid
58062,58062,2023-12-05,2023-11-26,3073.26,Unpaid
58072,58072,2023-08-17,2023-11-13,4712.33,Unpaid
58076,58076,2023-01-11,2023-01-26,3541.65,Unpaid
58080,58080,2023-11-18,2023-02-06,2575.1,Overdue
58086,58086,2023-12-15,2023-07-09,4618.75,Paid
58089,58089,2023-10-06,2023-08-18,508.75,Paid
58095,58095,2023-03-28,2023-11-09,2112.62,Unpaid
58099,58099,2023-06-10,2023-03-10,3312.78,Overdue
58103,58103,2023-06-17,2023-09-27,4156.3,Overdue
58111,58111,2023-08-11,2023-06-23,323.16,Unpaid
58115,58115,2023-05-04,2023-02-22,2179.77,Unpaid
58116,58116,2023-11-04,2023-05-10,2765.61,Unpaid
58121,58121,2023-05-04,2023-08-24,4598.03,Paid
58137,58137,2023-02-13,2023-11-17,2810.54,Unpaid
58138,58138,2023-07-20,2023-07-09,1280.18,Overdue
58144,58144,2023-06-08,2023-12-13,2423.71,Paid
58153,58153,2023-05-01,2023-04-15,1633.95,Overdue
58154,58154,2023-09-07,2023-07-15,2659.71,Overdue
58170,58170,2023-09-25,2023-12-21,4426.06,Overdue
58171,58171,2023-02-22,2023-04-02,2990.68,Overdue
58177,58177,2023-08-28,2023-05-18,1934.88,Overdue
58180,58180,2023-01-15,2023-07-07,455.22,Unpaid
58181,58181,2023-07-11,2023-05-09,2106.25,Unpaid
58189,58189,2023-06-23,2023-05-09,3538.5,Overdue
58192,58192,2023-03-07,2023-02-02,1890.35,Unpaid
58199,58199,2023-12-17,2023-08-18,3598.13,Unpaid
58211,58211,2023-12-22,2023-07-04,4446.89,Overdue
58217,58217,2023-02-16,2023-02-14,247.47,Overdue
58223,58223,2023-04-17,2023-06-20,3442.35,Unpaid
58224,58224,2023-04-02,2023-04-27,1770.32,Overdue
58225,58225,2023-11-20,2023-01-27,2061.37,Unpaid
58232,58232,2023-11-18,2023-03-27,4190.34,Paid
58236,58236,2023-06-07,2023-11-13,2823.56,Overdue
58237,58237,2023-03-09,2023-05-07,2889.66,Overdue
58245,58245,2023-02-06,2023-05-18,536.65,Overdue
58250,58250,2023-09-13,2023-10-26,3144.19,Overdue
58253,58253,2023-08-16,2023-08-03,258.51,Paid
58254,58254,2023-06-27,2023-12-16,184.99,Paid
58273,58273,2023-04-28,2023-10-25,3166.15,Paid
58277,58277,2023-11-01,2023-01-20,2405.13,Overdue
58282,58282,2023-11-26,2023-12-09,2416.76,Paid
58290,58290,2023-06-04,2023-04-08,3520.86,Unpaid
58292,58292,2023-12-21,2023-03-26,1873.51,Overdue
58300,58300,2023-02-19,2023-09-04,199.64,Overdue
58302,58302,2023-05-22,2023-02-25,3447.82,Paid
58305,58305,2023-11-18,2023-10-03,2439.62,Overdue
58306,58306,2023-08-08,2023-06-17,3557.31,Paid
58313,58313,2023-10-13,2023-05-15,1118.84,Unpaid
58314,58314,2023-06-21,2023-04-28,447.54,Unpaid
58318,58318,2023-05-23,2023-02-11,2519.39,Unpaid
58330,58330,2023-12-13,2023-02-17,1085.27,Overdue
58340,58340,2023-04-07,2023-05-27,145.49,Paid
58343,58343,2023-10-10,2023-09-20,4012.33,Unpaid
58344,58344,2023-03-15,2023-04-24,3788.32,Overdue
58348,58348,2023-12-05,2023-09-17,2590.99,Unpaid
58356,58356,2023-08-01,2023-11-07,955.56,Unpaid
58357,58357,2023-09-13,2023-09-07,3581.29,Overdue
58358,58358,2023-07-22,2023-07-06,3392.95,Overdue
58361,58361,2023-02-17,2023-09-23,3217.74,Unpaid
58370,58370,2023-04-04,2023-07-18,2783.05,Unpaid
58371,58371,2023-10-02,2023-07-21,4989.07,Paid
58376,58376,2023-06-23,2023-04-23,3579.65,Overdue
58379,58379,2023-09-15,2023-02-09,2748.93,Overdue
58385,58385,2023-12-19,2023-02-08,4348.01,Paid
58391,58391,2023-10-15,2023-10-12,3186.61,Unpaid
58393,58393,2023-03-22,2023-12-21,1283.42,Unpaid
58398,58398,2023-06-20,2023-03-12,4023.96,Paid
58415,58415,2023-01-13,2023-10-02,3414.5,Overdue
58418,58418,2023-05-16,2023-03-03,1315.68,Overdue
58425,58425,2023-01-11,2023-07-19,1898.23,Unpaid
58432,58432,2023-06-17,2023-12-08,4434.12,Paid
58443,58443,2023-09-16,2023-06-09,3632.59,Overdue
58444,58444,2023-09-22,2023-12-01,3568.25,Paid
58445,58445,2023-11-25,2023-10-28,882.02,Paid
58447,58447,2023-07-18,2023-08-10,3746.8,Paid
58453,58453,2023-08-10,2023-11-06,1640.31,Paid
58455,58455,2023-02-25,2023-06-24,4086.95,Overdue
58458,58458,2023-03-17,2023-01-21,1549.98,Overdue
58460,58460,2023-04-09,2023-10-15,119.53,Overdue
58463,58463,2023-11-07,2023-09-01,4271.67,Paid
58465,58465,2023-12-03,2023-02-21,1339.51,Paid
58467,58467,2023-03-28,2023-03-28,1339.03,Unpaid
58477,58477,2023-06-05,2023-08-05,616.15,Paid
58480,58480,2023-03-28,2023-12-22,3237.84,Paid
58481,58481,2023-08-10,2023-08-19,3547.39,Paid
58501,58501,2023-04-08,2023-05-27,516.84,Overdue
58502,58502,2023-02-21,2023-01-01,3858.07,Paid
58507,58507,2023-07-23,2023-05-28,1484.66,Paid
58518,58518,2023-05-25,2023-10-19,1635.66,Paid
58524,58524,2023-07-23,2023-03-20,100.92,Unpaid
58535,58535,2023-06-20,2023-05-23,3793.62,Paid
58548,58548,2023-09-26,2023-11-27,1746.23,Overdue
58558,58558,2023-02-20,2023-06-16,3315.89,Overdue
58562,58562,2023-02-03,2023-12-04,4730.41,Paid
58563,58563,2023-09-27,2023-10-20,192.34,Paid
58565,58565,2023-08-27,2023-01-26,4268.51,Paid
58570,58570,2023-04-20,2023-05-12,1732.89,Overdue
58577,58577,2023-04-28,2023-02-19,3457.78,Unpaid
58580,58580,2023-07-01,2023-04-06,4526.25,Overdue
58582,58582,2023-06-26,2023-01-18,2277.28,Paid
58583,58583,2023-02-06,2023-08-07,2692.24,Overdue
58589,58589,2023-07-15,2023-07-25,1770.23,Unpaid
58596,58596,2023-01-19,2023-07-20,1127.45,Paid
58598,58598,2023-02-21,2023-03-20,722.5,Paid
58608,58608,2023-07-21,2023-10-05,219.25,Unpaid
58615,58615,2023-01-10,2023-05-19,4527.86,Overdue
58619,58619,2023-02-16,2023-05-07,1047.82,Unpaid
58621,58621,2023-04-02,2023-06-21,2642.26,Unpaid
58623,58623,2023-09-03,2023-09-09,4692.91,Unpaid
58643,58643,2023-12-02,2023-02-19,3429.95,Paid
58653,58653,2023-11-23,2023-03-08,2102.15,Overdue
58654,58654,2023-01-11,2023-04-05,3659.02,Unpaid
58660,58660,2023-01-08,2023-03-03,401.61,Unpaid
58663,58663,2023-05-28,2023-07-19,2001.23,Unpaid
58669,58669,2023-06-24,2023-06-04,1554.04,Paid
58683,58683,2023-10-17,2023-07-10,686.0,Unpaid
58693,58693,2023-12-07,2023-09-25,1783.84,Overdue
58700,58700,2023-12-27,2023-11-09,639.9,Overdue
58701,58701,2023-12-25,2023-12-02,3581.08,Unpaid
58707,58707,2023-01-18,2023-02-21,1847.27,Overdue
58722,58722,2023-02-10,2023-07-12,4664.81,Paid
58725,58725,2023-07-20,2023-09-01,263.0,Unpaid
58733,58733,2023-06-25,2023-02-12,1435.41,Overdue
58738,58738,2023-06-24,2023-06-03,2760.72,Unpaid
58739,58739,2023-04-02,2023-04-25,1156.25,Paid
58744,58744,2023-02-20,2023-02-07,2459.13,Paid
58745,58745,2023-11-18,2023-11-12,4906.12,Unpaid
58746,58746,2023-11-06,2023-08-10,4940.14,Overdue
58747,58747,2023-01-25,2023-07-17,1144.45,Unpaid
58752,58752,2023-12-13,2023-07-10,2120.67,Unpaid
58758,58758,2023-03-14,2023-07-21,2736.89,Paid
58760,58760,2023-06-17,2023-11-23,1474.18,Paid
58762,58762,2023-05-28,2023-06-02,2748.09,Unpaid
58763,58763,2023-04-08,2023-12-05,2062.61,Overdue
58768,58768,2023-06-07,2023-11-18,4800.88,Unpaid
58769,58769,2023-02-21,2023-02-08,808.01,Paid
58772,58772,2023-07-01,2023-04-10,3578.7,Unpaid
58779,58779,2023-10-15,2023-03-23,430.84,Unpaid
58782,58782,2023-04-12,2023-07-22,2734.16,Unpaid
58786,58786,2023-02-07,2023-11-20,4723.12,Paid
58801,58801,2023-07-22,2023-02-24,4167.08,Paid
58808,58808,2023-10-18,2023-01-21,2136.18,Unpaid
58809,58809,2023-01-21,2023-03-07,1611.25,Overdue
58813,58813,2023-04-05,2023-02-11,1589.7,Overdue
58833,58833,2023-03-08,2023-01-24,3153.76,Unpaid
58844,58844,2023-01-27,2023-01-21,4959.71,Paid
58847,58847,2023-09-01,2023-10-20,833.2,Paid
58856,58856,2023-08-02,2023-04-03,4128.99,Unpaid
58862,58862,2023-10-22,2023-09-09,368.43,Overdue
58863,58863,2023-10-21,2023-11-09,321.56,Paid
58864,58864,2023-01-16,2023-12-23,3478.38,Paid
58869,58869,2023-11-24,2023-02-01,1962.44,Unpaid
58871,58871,2023-06-11,2023-10-20,1317.47,Unpaid
58872,58872,2023-01-16,2023-04-19,1208.78,Paid
58885,58885,2023-10-26,2023-07-20,1042.6,Overdue
58890,58890,2023-06-21,2023-07-03,1355.62,Overdue
58894,58894,2023-01-06,2023-01-07,1570.23,Unpaid
58897,58897,2023-02-12,2023-06-18,2901.79,Overdue
58914,58914,2023-07-26,2023-07-20,533.37,Unpaid
58915,58915,2023-01-18,2023-10-19,4698.74,Paid
58920,58920,2023-07-09,2023-01-10,2605.69,Unpaid
58924,58924,2023-07-10,2023-07-28,4735.67,Unpaid
58928,58928,2023-04-09,2023-10-23,187.96,Paid
58929,58929,2023-09-03,2023-04-13,1556.13,Unpaid
58932,58932,2023-01-24,2023-03-10,2340.9,Overdue
58934,58934,2023-10-07,2023-04-08,4658.58,Paid
58937,58937,2023-09-13,2023-08-23,3772.94,Unpaid
58939,58939,2023-11-21,2023-08-13,1296.88,Paid
58941,58941,2023-11-04,2023-01-22,2913.73,Overdue
58943,58943,2023-12-24,2023-02-12,4771.69,Overdue
58950,58950,2023-07-23,2023-07-17,1483.0,Overdue
58957,58957,2023-03-06,2023-01-21,3563.78,Paid
58958,58958,2023-12-06,2023-12-04,3928.29,Unpaid
58961,58961,2023-04-22,2023-08-06,4667.9,Overdue
58966,58966,2023-11-20,2023-01-23,4921.91,Overdue
58970,58970,2023-09-04,2023-01-15,758.92,Overdue
58977,58977,2023-11-15,2023-09-22,4374.61,Overdue
58980,58980,2023-10-21,2023-02-04,3833.36,Overdue
58984,58984,2023-07-11,2023-03-23,4594.73,Overdue
58985,58985,2023-07-05,2023-03-15,2096.34,Paid
