Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
44654,65223,2023-07-02,359.88,Credit Card
44655,51728,2023-09-08,2188.38,Cash
44657,9194,2023-10-09,3503.82,Credit Card
44666,23448,2023-07-16,4189.06,Bank Transfer
44667,49500,2023-12-13,762.07,Bank Transfer
44668,90542,2023-09-21,932.51,Bank Transfer
44669,99659,2023-12-19,2119.18,Cash
44672,91963,2023-09-18,611.97,Cash
44679,99091,2023-08-05,833.14,Credit Card
44688,64852,2023-08-08,1050.83,Credit Card
44692,50447,2023-09-25,1655.47,Credit Card
44720,31914,2023-03-16,4550.73,Bank Transfer
44729,30465,2023-03-11,4702.74,Bank Transfer
44734,31152,2023-12-02,3307.62,Bank Transfer
44737,87082,2023-11-28,4534.99,Cash
44747,76750,2023-09-25,4816.12,Bank Transfer
44751,78386,2023-06-27,4366.8,Cash
44754,87595,2023-07-21,2637.21,Cash
44756,83239,2023-09-19,2193.03,Bank Transfer
44759,80423,2023-03-05,606.17,Cash
44763,67450,2023-08-28,706.85,Cash
44768,7508,2023-09-20,1697.77,Bank Transfer
44770,26196,2023-10-16,4915.74,Cash
44773,4526,2023-07-03,2438.42,Credit Card
44774,10215,2023-11-24,594.61,Credit Card
44775,65645,2023-08-15,4599.54,Cash
44777,46741,2023-12-05,4481.46,Credit Card
44786,30730,2023-03-14,1500.81,Cash
44799,48467,2023-02-18,4472.72,Bank Transfer
44803,60551,2023-11-17,1028.95,Credit Card
44804,64643,2023-10-08,2607.58,Bank Transfer
44809,12361,2023-01-25,1658.1,Credit Card
44814,25726,2023-12-08,4667.58,Cash
44819,37231,2023-12-02,783.55,Credit Card
44820,78098,2023-10-21,678.82,Bank Transfer
44821,14214,2023-12-15,4320.96,Credit Card
44828,60823,2023-06-18,3562.12,Bank Transfer
44837,29873,2023-07-05,1654.07,Credit Card
44838,94371,2023-06-17,3356.85,Bank Transfer
44842,80159,2023-11-26,65.38,Credit Card
44844,33553,2023-10-08,3150.5,Cash
44846,78703,2023-08-18,4882.3,Credit Card
44847,98881,2023-11-10,3775.52,Credit Card
44855,48549,2023-08-23,4734.49,Cash
44856,66295,2023-07-12,488.22,Credit Card
44869,60176,2023-03-05,4240.93,Cash
44876,88059,2023-11-12,2598.76,Bank Transfer
44879,8519,2023-05-05,697.08,Cash
44882,98498,2023-09-21,3512.74,Cash
44884,75906,2023-04-03,2844.41,Bank Transfer
44891,273,2023-01-04,3645.62,Cash
44899,70301,2023-02-26,4383.34,Bank Transfer
44900,67483,2023-09-09,1305.28,Bank Transfer
44911,39880,2023-02-20,3730.44,Bank Transfer
44912,58445,2023-08-19,4589.88,Bank Transfer
44915,84474,2023-04-11,3655.86,Cash
44916,39798,2023-02-24,4587.27,Bank Transfer
44918,23830,2023-11-05,1797.49,Cash
44924,21003,2023-07-18,1971.93,Credit Card
44927,31466,2023-10-24,1706.88,Bank Transfer
44930,7857,2023-07-05,206.16,Cash
44948,60369,2023-03-27,351.06,Credit Card
44951,20473,2023-05-04,3164.08,Credit Card
44963,80260,2023-08-01,1998.26,Credit Card
44978,25610,2023-04-18,3122.17,Bank Transfer
44987,5429,2023-09-12,2282.08,Credit Card
44988,64122,2023-01-02,3115.36,Bank Transfer
44991,20282,2023-10-22,1545.45,Cash
44999,80168,2023-02-18,4596.55,Cash
45001,56971,2023-05-21,2307.75,Bank Transfer
45002,57106,2023-10-04,4205.08,Cash
45013,22596,2023-03-27,2760.32,Credit Card
45021,29106,2023-09-21,2818.0,Credit Card
45030,75265,2023-10-27,478.44,Credit Card
45032,5085,2023-04-25,4664.89,Credit Card
45033,83301,2023-09-03,4549.17,Cash
45039,15703,2023-07-20,4411.94,Bank Transfer
45041,21080,2023-08-22,730.96,Credit Card
45042,43749,2023-12-05,1816.91,Credit Card
45048,86969,2023-02-08,4521.26,Cash
45052,71206,2023-06-10,4003.38,Credit Card
45054,14631,2023-08-01,2142.57,Credit Card
45055,13803,2023-01-22,4364.07,Credit Card
45058,70529,2023-05-12,2036.28,Bank Transfer
45063,98112,2023-09-06,3900.98,Credit Card
45064,48541,2023-06-17,3087.88,Bank Transfer
45068,32555,2023-12-10,4263.61,Credit Card
45073,5735,2023-02-28,4815.87,Cash
45077,41609,2023-07-04,963.52,Credit Card
45088,57106,2023-05-10,93.24,Cash
45092,25266,2023-09-14,4112.88,Cash
45098,53045,2023-12-01,2229.62,Credit Card
45099,66120,2023-11-07,1557.22,Credit Card
45109,66080,2023-03-05,588.74,Credit Card
45114,69994,2023-08-24,2302.2,Cash
45121,99972,2023-08-13,185.22,Bank Transfer
45122,82334,2023-07-04,2934.72,Cash
45128,99835,2023-07-21,1609.85,Credit Card
45131,78288,2023-01-03,4446.29,Cash
45144,20334,2023-06-25,772.09,Bank Transfer
45160,80911,2023-01-10,3022.51,Bank Transfer
45175,38366,2023-11-01,2037.18,Cash
45182,39864,2023-07-03,1215.97,Cash
45183,21055,2023-06-11,979.82,Cash
45184,93510,2023-01-13,3067.05,Bank Transfer
45189,89462,2023-07-17,2956.38,Cash
45198,45410,2023-11-24,3947.53,Cash
45199,82038,2023-05-15,4174.2,Bank Transfer
45203,90622,2023-09-08,3661.42,Bank Transfer
45208,48179,2023-07-14,3587.56,Credit Card
45218,32134,2023-06-27,1632.07,Credit Card
45220,61798,2023-10-01,2428.55,Credit Card
45222,33690,2023-01-11,406.38,Credit Card
45233,5018,2023-01-06,1771.1,Credit Card
45238,31466,2023-05-12,1995.42,Bank Transfer
45240,19234,2023-08-19,305.79,Bank Transfer
45244,9211,2023-05-26,158.66,Bank Transfer
45246,29218,2023-10-04,4489.06,Bank Transfer
45249,40008,2023-02-12,1518.35,Cash
45250,87421,2023-03-21,3288.35,Credit Card
45251,39358,2023-02-02,1579.96,Cash
45255,16954,2023-01-12,1665.49,Bank Transfer
45269,65937,2023-04-28,810.27,Credit Card
45271,97406,2023-12-12,4808.35,Credit Card
45274,78486,2023-01-13,2412.83,Cash
45289,95360,2023-06-05,1796.5,Cash
45292,36277,2023-12-10,3127.35,Credit Card
45293,98861,2023-09-24,887.89,Credit Card
45300,74094,2023-01-03,2772.92,Cash
45307,77938,2023-12-07,2632.3,Cash
45309,30164,2023-04-18,1236.8,Cash
45316,39221,2023-04-13,3357.07,Credit Card
45319,79010,2023-06-19,4615.9,Bank Transfer
45321,33419,2023-08-24,2606.31,Credit Card
45323,90917,2023-03-15,1663.88,Cash
45324,4513,2023-08-15,2307.35,Cash
45327,1971,2023-08-12,2825.95,Bank Transfer
45337,68336,2023-11-21,2353.48,Bank Transfer
45349,71328,2023-06-23,728.38,Bank Transfer
45354,96698,2023-02-05,2049.14,Bank Transfer
45359,53799,2023-10-14,1639.72,Credit Card
45360,51857,2023-11-28,4219.29,Bank Transfer
45366,75257,2023-06-08,3862.79,Bank Transfer
45374,2390,2023-07-24,2943.23,Credit Card
45375,39373,2023-06-20,1090.4,Credit Card
45376,32930,2023-04-04,3632.53,Bank Transfer
45377,48177,2023-03-21,603.57,Cash
45394,33309,2023-01-04,3287.83,Bank Transfer
45397,88790,2023-11-07,4642.03,Bank Transfer
45400,65596,2023-06-10,908.52,Cash
45407,5528,2023-03-03,2302.55,Cash
45408,37215,2023-05-06,3286.38,Credit Card
45411,74748,2023-03-17,569.49,Cash
45412,30248,2023-09-14,1895.2,Bank Transfer
45414,4749,2023-06-18,1865.49,Bank Transfer
45419,56529,2023-04-17,464.33,Cash
45420,93688,2023-08-20,4263.58,Credit Card
45422,50289,2023-02-09,3406.67,Credit Card
45429,46479,2023-02-27,2235.38,Bank Transfer
45436,27509,2023-01-27,1255.07,Credit Card
45442,72362,2023-10-28,894.12,Credit Card
45444,34632,2023-10-27,1078.63,Credit Card
45445,84015,2023-07-27,639.57,Credit Card
45450,61341,2023-03-03,4593.16,Bank Transfer
45452,63621,2023-01-24,4840.05,Bank Transfer
45453,10812,2023-11-20,453.54,Credit Card
45455,82331,2023-01-05,4402.63,Cash
45459,30387,2023-10-04,1331.12,Credit Card
45468,48766,2023-06-12,3606.64,Bank Transfer
45472,80544,2023-05-08,681.06,Credit Card
45477,10564,2023-12-04,3864.2,Bank Transfer
45484,71354,2023-02-09,3591.79,Cash
45486,69080,2023-08-12,486.17,Credit Card
45496,15012,2023-08-19,3828.37,Bank Transfer
45500,80140,2023-02-08,4046.79,Credit Card
45513,98426,2023-06-07,1526.8,Cash
45515,60414,2023-05-07,1201.86,Credit Card
45521,89750,2023-11-01,312.42,Credit Card
45524,21307,2023-02-25,3488.57,Cash
45527,43340,2023-12-05,1911.26,Credit Card
45528,87054,2023-03-06,1492.76,Cash
45531,33773,2023-05-05,1077.99,Credit Card
45545,88426,2023-07-03,2021.69,Credit Card
45549,19020,2023-10-09,1733.72,Bank Transfer
45552,43931,2023-01-25,4167.01,Bank Transfer
45553,79573,2023-03-11,1818.56,Credit Card
45555,11936,2023-10-28,3317.1,Credit Card
45556,23307,2023-05-04,2971.2,Credit Card
45557,95223,2023-08-13,2038.26,Bank Transfer
45566,53676,2023-08-09,1398.52,Cash
45580,70142,2023-02-03,3837.99,Bank Transfer
45583,89895,2023-12-07,2716.76,Credit Card
45586,14157,2023-04-16,580.93,Credit Card
45604,9587,2023-05-28,904.87,Cash
45614,34369,2023-04-23,2121.73,Bank Transfer
45616,70879,2023-01-27,3478.98,Cash
45619,31159,2023-06-07,4085.36,Cash
45622,34197,2023-07-14,2946.13,Credit Card
45627,98720,2023-11-26,4563.16,Bank Transfer
45630,72844,2023-11-15,3148.98,Bank Transfer
45636,83372,2023-11-13,1086.31,Credit Card
45639,88507,2023-06-20,2856.79,Cash
45647,2561,2023-03-26,3209.5,Bank Transfer
45656,53954,2023-03-03,4514.36,Cash
45660,17205,2023-08-19,189.03,Credit Card
45661,67396,2023-03-25,3490.03,Bank Transfer
45667,24020,2023-11-27,3944.65,Credit Card
45670,30575,2023-07-21,2290.23,Credit Card
45682,29460,2023-01-27,964.24,Bank Transfer
45685,28729,2023-06-11,641.16,Bank Transfer
45689,28408,2023-11-25,4930.72,Cash
45690,6649,2023-05-24,2775.92,Bank Transfer
45695,13023,2023-08-13,3127.15,Cash
45697,36760,2023-01-20,2833.26,Cash
45703,62329,2023-06-04,591.9,Credit Card
45704,90422,2023-08-01,2445.97,Bank Transfer
45708,17688,2023-09-18,3645.81,Credit Card
45711,33350,2023-09-11,3226.55,Cash
45714,1938,2023-12-17,333.33,Bank Transfer
45716,54606,2023-12-18,1333.91,Bank Transfer
45728,25076,2023-02-21,2753.21,Cash
45742,73742,2023-06-01,2823.12,Bank Transfer
45744,52852,2023-08-04,1904.24,Cash
45752,5795,2023-03-23,1482.25,Cash
45755,81561,2023-08-25,176.69,Credit Card
45761,82293,2023-07-28,808.39,Cash
45768,39954,2023-03-10,1760.32,Bank Transfer
45778,37985,2023-10-08,2270.5,Credit Card
45779,10268,2023-02-04,1673.2,Credit Card
45783,58305,2023-02-25,3521.1,Bank Transfer
45787,72506,2023-06-21,4027.62,Credit Card
45796,60288,2023-11-08,4156.46,Cash
45799,52809,2023-10-13,2473.28,Bank Transfer
45800,277,2023-05-18,1205.34,Cash
45808,33632,2023-07-27,3074.71,Bank Transfer
45815,70846,2023-05-06,454.48,Cash
45818,61815,2023-07-22,2829.8,Credit Card
45819,91977,2023-11-14,2499.77,Bank Transfer
45824,76720,2023-01-01,203.22,Bank Transfer
45825,62691,2023-05-12,1214.45,Credit Card
45830,59635,2023-07-26,3087.84,Cash
45832,87252,2023-08-06,2673.87,Cash
45835,61701,2023-06-06,4379.38,Credit Card
45836,49426,2023-01-21,3648.32,Cash
45837,78529,2023-02-02,2242.17,Bank Transfer
45838,87553,2023-08-23,2127.94,Credit Card
45843,28835,2023-05-03,2631.03,Cash
45844,95600,2023-12-26,2673.3,Cash
45846,22193,2023-01-09,3691.48,Credit Card
45847,82413,2023-02-11,3215.84,Credit Card
45855,61221,2023-10-09,2146.83,Credit Card
45856,81331,2023-03-19,3609.29,Cash
45861,39143,2023-02-24,1572.6,Credit Card
45866,75799,2023-10-22,1539.74,Cash
45867,95299,2023-01-24,3750.9,Cash
45868,46665,2023-06-22,1611.04,Cash
45874,54157,2023-01-19,4654.55,Credit Card
45875,1755,2023-12-18,3611.8,Bank Transfer
45876,13886,2023-02-23,2852.56,Credit Card
45884,57487,2023-03-28,1205.65,Cash
45888,65842,2023-03-27,3265.45,Credit Card
45890,67591,2023-09-21,440.94,Credit Card
45895,53264,2023-12-04,567.93,Bank Transfer
45896,7167,2023-07-27,4003.4,Credit Card
45922,76968,2023-04-21,2856.07,Credit Card
45924,32098,2023-01-18,949.69,Bank Transfer
45928,53258,2023-07-25,4425.54,Credit Card
45929,24064,2023-08-19,697.91,Cash
45931,64015,2023-12-08,470.87,Credit Card
45933,39852,2023-12-09,4226.19,Cash
45936,93573,2023-02-13,762.32,Bank Transfer
45940,74288,2023-10-07,2948.72,Credit Card
45941,83070,2023-11-16,329.95,Bank Transfer
45948,52074,2023-11-19,3315.79,Cash
45954,62666,2023-01-23,3533.48,Cash
45965,4676,2023-12-02,2018.95,Credit Card
45979,69005,2023-07-23,1786.12,Bank Transfer
45980,17430,2023-01-02,2371.61,Cash
45985,87299,2023-02-04,177.39,Cash
45998,54804,2023-08-18,1980.07,Credit Card
45999,95019,2023-06-06,4460.62,Cash
46006,91927,2023-09-15,133.08,Credit Card
46011,17570,2023-08-02,846.94,Credit Card
46012,80341,2023-08-07,2025.67,Cash
46019,73949,2023-05-24,4657.53,Cash
46020,9858,2023-04-18,2158.67,Credit Card
46021,84416,2023-02-26,1343.0,Bank Transfer
46023,36512,2023-06-24,3765.96,Credit Card
46027,33764,2023-01-06,2174.03,Bank Transfer
46029,19631,2023-07-20,845.64,Credit Card
46035,97920,2023-02-18,325.79,Bank Transfer
46040,77340,2023-07-16,4999.68,Cash
46046,62658,2023-07-12,1564.1,Credit Card
46050,79084,2023-07-20,523.05,Cash
46065,96810,2023-11-23,1072.2,Bank Transfer
46076,73814,2023-06-21,2591.02,Bank Transfer
46080,86659,2023-11-28,4517.09,Credit Card
46081,45228,2023-11-08,154.84,Credit Card
46089,94635,2023-02-12,4368.72,Bank Transfer
46093,59435,2023-02-05,891.53,Bank Transfer
46094,73217,2023-06-13,2148.71,Bank Transfer
46098,82668,2023-02-20,3880.12,Credit Card
46102,70028,2023-02-22,469.17,Bank Transfer
46106,77151,2023-06-01,4253.79,Bank Transfer
46111,17881,2023-08-23,3299.74,Cash
46114,24962,2023-04-23,4389.92,Cash
46115,29360,2023-04-02,3465.85,Cash
46118,33728,2023-05-15,1497.91,Cash
46119,27284,2023-09-25,4500.09,Cash
46121,79784,2023-10-26,1377.51,Credit Card
46122,12136,2023-04-07,3014.81,Cash
46124,50741,2023-09-23,917.7,Credit Card
46125,83321,2023-05-17,1037.9,Cash
46127,12136,2023-01-01,3705.81,Bank Transfer
46135,38510,2023-06-01,1283.74,Cash
46136,58894,2023-06-19,2630.5,Credit Card
46143,39552,2023-05-14,1399.13,Credit Card
46148,15713,2023-03-05,1915.61,Bank Transfer
46152,42559,2023-06-10,4561.53,Cash
46155,41782,2023-11-04,3908.29,Bank Transfer
46158,84200,2023-04-03,3411.3,Credit Card
46161,72446,2023-08-07,3731.65,Credit Card
46168,97340,2023-01-25,2098.91,Credit Card
46170,52388,2023-05-09,3027.98,Cash
46180,70985,2023-05-02,837.3,Bank Transfer
46195,65614,2023-09-26,1401.73,Cash
46200,87355,2023-05-02,2750.56,Bank Transfer
46204,37699,2023-10-12,3519.72,Bank Transfer
46205,21876,2023-01-03,1840.03,Bank Transfer
46208,91954,2023-12-19,1611.74,Bank Transfer
46209,97258,2023-06-16,3219.59,Bank Transfer
46214,49588,2023-03-24,4625.99,Credit Card
46216,68003,2023-11-16,3199.53,Credit Card
46229,99794,2023-11-19,4321.08,Bank Transfer
46238,79671,2023-12-24,164.89,Bank Transfer
46243,91065,2023-05-18,4259.28,Bank Transfer
46244,99972,2023-01-05,2703.99,Cash
46249,60284,2023-08-03,2817.37,Bank Transfer
46254,69349,2023-06-21,3498.86,Cash
46263,19524,2023-04-15,2130.52,Credit Card
46265,74302,2023-12-13,3812.85,Credit Card
46268,29119,2023-09-25,4839.84,Credit Card
46273,76691,2023-05-05,1228.08,Cash
46279,28417,2023-04-09,3450.03,Credit Card
46291,29958,2023-08-28,3411.5,Cash
46292,81810,2023-01-08,1747.23,Bank Transfer
46300,40678,2023-05-01,3093.25,Cash
46302,79533,2023-01-04,4728.63,Bank Transfer
46306,40752,2023-10-16,4333.75,Cash
46309,56436,2023-03-28,4555.49,Cash
46310,95364,2023-03-03,3707.51,Cash
46318,94386,2023-04-10,3246.73,Cash
46321,79631,2023-07-17,74.06,Credit Card
46328,29720,2023-02-18,1134.91,Cash
46338,60002,2023-04-06,250.29,Credit Card
46342,72068,2023-01-18,4236.3,Bank Transfer
46343,87093,2023-04-23,1270.09,Credit Card
46348,54604,2023-10-22,2871.44,Credit Card
46350,62906,2023-10-02,1469.51,Credit Card
46354,13631,2023-06-09,2443.54,Cash
46355,81955,2023-08-17,4149.88,Bank Transfer
46363,38528,2023-08-23,2347.06,Credit Card
46371,69743,2023-09-02,4872.84,Cash
46372,5402,2023-06-10,2097.38,Bank Transfer
46386,8997,2023-09-06,805.37,Cash
46389,7225,2023-04-07,472.82,Bank Transfer
46390,59565,2023-05-06,2042.7,Cash
46398,73068,2023-11-25,1120.69,Bank Transfer
46399,82353,2023-02-12,2033.16,Cash
46407,90566,2023-07-28,4913.13,Cash
46417,82035,2023-09-08,3667.88,Credit Card
46425,15238,2023-12-05,3715.31,Credit Card
46426,97555,2023-08-26,1312.67,Bank Transfer
46429,61635,2023-12-17,4754.79,Bank Transfer
46435,22867,2023-02-15,2578.07,Bank Transfer
46440,87033,2023-05-03,3027.45,Cash
46446,84575,2023-02-13,649.57,Credit Card
46454,43619,2023-05-03,882.08,Credit Card
46460,12905,2023-03-08,3910.11,Bank Transfer
46465,87784,2023-07-15,448.36,Bank Transfer
46467,80444,2023-11-17,500.46,Credit Card
46468,88681,2023-05-08,3053.98,Bank Transfer
46470,80488,2023-08-09,1298.08,Credit Card
46471,56431,2023-06-12,828.54,Bank Transfer
46474,91117,2023-08-22,3078.66,Cash
46478,94874,2023-08-18,4856.77,Cash
46485,9429,2023-03-21,2452.97,Bank Transfer
46487,61061,2023-02-13,1242.95,Credit Card
46489,26727,2023-03-20,2428.53,Cash
46501,64426,2023-09-16,4925.83,Cash
46502,77343,2023-02-03,2778.75,Credit Card
46503,92551,2023-07-20,533.27,Cash
46508,75540,2023-12-20,2645.36,Cash
46511,62484,2023-04-04,2544.05,Cash
46522,71975,2023-05-09,4114.29,Bank Transfer
46526,59179,2023-11-06,839.96,Cash
46527,2244,2023-11-27,3801.6,Cash
46531,67159,2023-09-02,1873.96,Credit Card
46537,15080,2023-06-21,2604.51,Bank Transfer
46549,24824,2023-10-26,2398.43,Bank Transfer
46551,82483,2023-07-19,471.72,Credit Card
46560,89871,2023-07-11,3263.84,Credit Card
46579,71513,2023-07-17,2411.73,Bank Transfer
46582,12400,2023-08-26,2521.22,Bank Transfer
46588,71652,2023-10-18,4234.17,Credit Card
46591,29306,2023-01-18,1752.16,Credit Card
46594,73780,2023-10-17,2216.97,Bank Transfer
46600,84490,2023-04-27,879.12,Cash
46601,41891,2023-03-23,3430.96,Bank Transfer
46603,69689,2023-09-10,3513.4,Bank Transfer
46608,52899,2023-11-22,3697.82,Bank Transfer
46625,6994,2023-02-27,1702.65,Bank Transfer
46628,17507,2023-05-09,4356.49,Cash
46629,84966,2023-11-08,4338.69,Bank Transfer
46633,7377,2023-07-15,3147.38,Bank Transfer
46635,5704,2023-10-01,4005.52,Bank Transfer
46637,2009,2023-07-02,3794.95,Cash
46646,78837,2023-06-11,3122.23,Cash
46648,62533,2023-06-15,2570.91,Bank Transfer
46651,92153,2023-05-27,3544.46,Bank Transfer
46652,39315,2023-01-10,2204.85,Credit Card
46660,47704,2023-09-05,84.13,Credit Card
46661,68185,2023-05-23,3440.25,Bank Transfer
46666,7332,2023-06-05,4577.02,Credit Card
46670,68336,2023-03-26,922.65,Credit Card
46671,54982,2023-11-15,627.26,Bank Transfer
46672,3804,2023-01-18,2620.25,Bank Transfer
46675,93718,2023-09-26,3597.81,Cash
46681,24733,2023-11-18,3039.41,Cash
46685,89890,2023-10-28,3263.07,Bank Transfer
46688,38674,2023-03-09,2603.05,Cash
46694,42678,2023-10-02,683.12,Cash
46695,79398,2023-07-19,3621.74,Credit Card
46698,93852,2023-12-27,3507.83,Bank Transfer
46710,31776,2023-01-04,2104.54,Credit Card
46713,646,2023-01-04,2147.36,Cash
46715,32289,2023-03-10,4291.37,Bank Transfer
46722,48831,2023-04-07,4506.01,Cash
46737,34203,2023-02-20,103.28,Bank Transfer
46742,34441,2023-10-20,284.62,Bank Transfer
46743,62176,2023-06-22,2909.93,Bank Transfer
46746,14374,2023-03-24,2389.99,Cash
46752,59213,2023-02-20,2762.27,Cash
46754,84733,2023-12-13,2081.58,Credit Card
46763,40085,2023-03-11,768.44,Credit Card
46764,77403,2023-08-12,655.6,Credit Card
46773,88470,2023-03-26,2529.88,Credit Card
46775,82486,2023-12-07,2836.38,Credit Card
46782,92453,2023-07-14,1093.61,Bank Transfer
46799,10455,2023-06-28,936.39,Cash
46803,41673,2023-01-07,4630.12,Credit Card
46811,69471,2023-01-26,2111.87,Bank Transfer
46821,21313,2023-12-23,1103.56,Cash
46832,76645,2023-05-21,3585.55,Cash
46834,51357,2023-04-07,962.13,Bank Transfer
46841,43390,2023-10-14,4040.82,Credit Card
46845,34476,2023-10-02,672.51,Cash
46847,77491,2023-01-08,55.36,Bank Transfer
46851,26350,2023-05-23,153.37,Bank Transfer
46857,92418,2023-05-23,1313.66,Bank Transfer
46859,4179,2023-08-01,3362.67,Bank Transfer
46866,99158,2023-03-22,1801.02,Credit Card
46869,87471,2023-08-09,205.32,Credit Card
46889,82565,2023-08-17,1687.29,Bank Transfer
46891,62608,2023-11-26,2377.96,Cash
46895,45630,2023-12-16,1377.46,Credit Card
46901,23975,2023-09-12,525.48,Bank Transfer
46903,75808,2023-11-27,1479.63,Cash
46914,15444,2023-11-12,4459.42,Cash
46921,52308,2023-01-15,533.42,Cash
46924,6713,2023-10-22,2977.56,Credit Card
46927,65219,2023-10-17,3767.91,Bank Transfer
46928,31002,2023-10-06,318.73,Credit Card
46933,63742,2023-02-05,2873.09,Bank Transfer
46936,52059,2023-01-08,4312.94,Cash
46938,34932,2023-03-03,4508.12,Bank Transfer
46952,61291,2023-10-10,530.64,Cash
46955,79540,2023-01-19,4126.98,Bank Transfer
46965,25742,2023-05-03,2174.1,Cash
46978,67034,2023-03-11,3080.69,Cash
46982,27073,2023-04-20,3831.36,Bank Transfer
46985,62355,2023-06-12,4578.78,Bank Transfer
46986,7649,2023-03-17,739.05,Cash
46989,98109,2023-07-07,4102.77,Credit Card
46990,48397,2023-03-28,2033.47,Credit Card
46992,61815,2023-12-26,108.61,Credit Card
46995,15277,2023-04-14,1223.92,Credit Card
47000,96254,2023-11-01,1223.65,Credit Card
47011,29066,2023-01-10,2452.83,Credit Card
47037,62464,2023-04-07,405.77,Credit Card
47041,40199,2023-12-24,2454.66,Credit Card
47045,94195,2023-07-14,1090.06,Credit Card
47046,59185,2023-03-01,1659.02,Cash
47048,55684,2023-02-09,3928.74,Bank Transfer
47051,8108,2023-03-20,2018.83,Cash
47052,60665,2023-05-21,3651.12,Credit Card
47080,37597,2023-01-01,2654.6,Cash
47084,47198,2023-02-24,150.37,Bank Transfer
47086,74964,2023-06-17,2409.53,Credit Card
47089,34559,2023-11-21,2715.53,Credit Card
47092,89687,2023-08-21,1425.94,Bank Transfer
47103,51105,2023-04-25,1085.51,Cash
47108,95712,2023-06-28,4725.27,Credit Card
47114,30242,2023-02-28,3485.97,Credit Card
47117,82353,2023-09-13,4460.63,Cash
47118,90914,2023-06-27,78.81,Credit Card
47119,60176,2023-04-16,1279.44,Cash
47123,58700,2023-03-11,3918.07,Bank Transfer
47124,20460,2023-09-02,186.2,Bank Transfer
47125,31149,2023-09-24,4987.04,Cash
47127,79660,2023-04-23,2088.28,Cash
47129,44169,2023-11-07,4515.52,Cash
47135,50234,2023-06-08,4078.52,Bank Transfer
47140,21535,2023-11-04,4621.65,Cash
47141,80881,2023-11-16,4142.17,Credit Card
47147,30427,2023-05-22,1619.61,Credit Card
47153,39123,2023-08-28,4467.49,Cash
47154,24100,2023-11-25,2908.17,Credit Card
47156,78301,2023-08-14,3285.39,Bank Transfer
47165,28949,2023-07-17,4638.27,Bank Transfer
47173,63315,2023-04-21,2062.72,Credit Card
47178,80576,2023-07-28,1994.42,Bank Transfer
47179,45899,2023-12-11,1896.65,Cash
47180,74305,2023-09-02,2600.92,Cash
47182,67464,2023-07-21,1395.96,Credit Card
47193,29109,2023-06-17,1966.64,Bank Transfer
47199,24054,2023-02-22,175.62,Credit Card
47204,4702,2023-10-14,508.17,Credit Card
47206,85121,2023-05-21,599.7,Credit Card
47210,13271,2023-09-23,1092.3,Credit Card
47213,7395,2023-02-11,4123.79,Credit Card
47214,87910,2023-02-28,820.92,Cash
47217,76468,2023-06-17,3110.26,Credit Card
47219,90163,2023-11-26,1218.9,Cash
47225,67860,2023-10-19,4039.17,Credit Card
47226,84036,2023-06-06,1645.54,Cash
47228,30361,2023-06-09,2156.39,Credit Card
47232,85375,2023-07-16,1098.18,Credit Card
47249,3940,2023-10-18,4773.32,Bank Transfer
47254,57899,2023-06-15,1607.62,Bank Transfer
47256,98413,2023-04-02,562.45,Bank Transfer
47272,40769,2023-03-01,2950.25,Credit Card
47276,48926,2023-10-18,1786.27,Credit Card
47281,25720,2023-11-28,4386.6,Credit Card
47282,30657,2023-04-03,3291.43,Cash
47283,48115,2023-11-12,3423.52,Credit Card
47289,42678,2023-04-01,4622.02,Credit Card
47296,48228,2023-02-12,2462.47,Cash
47300,43360,2023-09-06,600.22,Credit Card
47304,41667,2023-12-26,457.66,Credit Card
47307,49086,2023-12-06,2830.84,Bank Transfer
47319,50210,2023-07-20,3046.71,Cash
47325,92741,2023-05-12,212.8,Credit Card
47326,98707,2023-09-21,2702.44,Bank Transfer
47328,68047,2023-12-09,74.07,Cash
47329,28358,2023-12-25,4962.9,Bank Transfer
47330,83945,2023-01-03,4745.42,Bank Transfer
47333,4857,2023-04-19,2170.47,Bank Transfer
47337,32943,2023-01-24,1064.86,Credit Card
47345,81931,2023-12-18,2370.5,Bank Transfer
47348,2312,2023-02-13,2546.43,Credit Card
47365,46905,2023-11-22,1943.38,Credit Card
47371,93032,2023-07-12,1639.95,Credit Card
47372,72610,2023-07-11,858.83,Bank Transfer
47374,51108,2023-01-17,1071.83,Cash
47397,92569,2023-06-15,4130.68,Cash
47402,68610,2023-06-27,2774.8,Bank Transfer
47409,36069,2023-09-26,1585.81,Cash
47423,467,2023-10-26,3617.12,Bank Transfer
47426,10681,2023-01-20,641.51,Bank Transfer
47427,75197,2023-03-13,4813.64,Credit Card
47428,60804,2023-11-03,3844.12,Credit Card
47436,74053,2023-06-03,983.82,Credit Card
47438,34739,2023-04-03,4728.97,Bank Transfer
47455,83672,2023-09-13,4801.43,Bank Transfer
47457,81331,2023-06-21,820.42,Bank Transfer
47459,52388,2023-01-12,2692.65,Bank Transfer
47461,78232,2023-08-06,4138.38,Bank Transfer
47466,79516,2023-10-18,2402.67,Credit Card
47477,71411,2023-05-27,2896.09,Cash
47485,72716,2023-05-05,849.55,Credit Card
47487,32960,2023-08-09,2496.91,Bank Transfer
47488,31558,2023-06-02,2147.74,Bank Transfer
47491,55948,2023-12-25,2857.52,Bank Transfer
47492,17291,2023-12-24,1778.3,Cash
47497,91566,2023-09-18,3620.22,Credit Card
