Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
30567,75019,2023-07-28,4232.77,Cash
30568,17503,2023-08-24,2996.35,Credit Card
30569,18187,2023-10-15,1516.39,Bank Transfer
30570,50729,2023-12-05,3799.37,Bank Transfer
30571,5430,2023-06-02,192.0,Cash
30572,91521,2023-01-24,3240.78,Cash
30573,84344,2023-04-16,2141.18,Cash
30574,75147,2023-04-21,4813.0,Bank Transfer
30575,71366,2023-08-09,4722.65,Bank Transfer
30576,61772,2023-04-07,3794.96,Cash
30577,92601,2023-03-16,3014.39,Cash
30578,49152,2023-09-04,2641.53,Cash
30579,22169,2023-03-07,2523.69,Cash
30580,68200,2023-11-21,657.42,Bank Transfer
30581,28804,2023-02-28,1268.66,Bank Transfer
30582,61059,2023-02-27,4176.4,Bank Transfer
30583,43308,2023-02-25,3449.12,Cash
30584,25188,2023-01-22,2991.07,Credit Card
30585,11249,2023-07-04,3537.87,Bank Transfer
30586,99410,2023-08-18,1891.19,Cash
30587,40803,2023-05-10,4507.56,Cash
30588,74334,2023-03-01,4986.77,Cash
30589,38290,2023-12-04,2176.02,Bank Transfer
30590,80021,2023-11-09,4142.79,Credit Card
30591,53955,2023-04-19,2480.16,Bank Transfer
30592,59827,2023-04-04,4098.55,Credit Card
30593,28575,2023-04-07,3788.99,Cash
30594,68908,2023-09-14,2371.56,Bank Transfer
30595,2043,2023-02-23,3148.56,Credit Card
30596,58483,2023-11-19,67.72,Cash
30597,60323,2023-04-09,1346.65,Cash
30598,29776,2023-11-19,1192.35,Bank Transfer
30599,76985,2023-08-17,3955.3,Bank Transfer
30600,40013,2023-07-15,2276.73,Credit Card
30601,7136,2023-12-04,133.0,Cash
30602,2020,2023-09-28,3393.77,Cash
30603,29896,2023-03-10,3851.61,Cash
30604,82646,2023-11-01,1665.18,Credit Card
30605,9648,2023-07-26,822.77,Bank Transfer
30606,58770,2023-03-15,547.38,Cash
30607,78137,2023-01-26,4322.63,Credit Card
30608,41494,2023-05-03,3152.2,Bank Transfer
30609,70772,2023-04-02,371.76,Bank Transfer
30610,70828,2023-06-10,1903.18,Bank Transfer
30611,8050,2023-03-28,2942.34,Credit Card
30612,44491,2023-05-12,452.19,Bank Transfer
30613,72499,2023-04-26,1421.97,Cash
30614,17991,2023-12-23,3443.77,Cash
30615,97718,2023-10-21,4679.51,Credit Card
30616,47435,2023-06-13,113.0,Credit Card
30617,28042,2023-11-19,1630.11,Cash
30618,6642,2023-11-25,4347.57,Credit Card
30619,27089,2023-01-08,2424.33,Cash
30620,6571,2023-07-08,2061.72,Bank Transfer
30621,89257,2023-04-24,1961.39,Bank Transfer
30622,11102,2023-07-08,4514.05,Bank Transfer
30623,40926,2023-03-09,3788.68,Bank Transfer
30624,56723,2023-04-15,3386.98,Bank Transfer
30625,48274,2023-11-16,3392.07,Bank Transfer
30626,36500,2023-05-03,529.28,Cash
30627,18636,2023-02-15,3714.75,Cash
30628,50707,2023-07-11,3747.89,Bank Transfer
30629,38098,2023-08-06,2987.12,Bank Transfer
30630,34657,2023-10-24,2712.87,Bank Transfer
30631,94840,2023-09-10,4183.3,Cash
30632,33,2023-05-17,193.94,Cash
30633,2761,2023-12-19,4867.9,Bank Transfer
30634,3767,2023-06-16,747.72,Bank Transfer
30635,50580,2023-09-27,3292.87,Bank Transfer
30636,97318,2023-07-13,285.99,Credit Card
30637,96028,2023-04-26,2565.57,Cash
30638,15352,2023-01-02,3776.29,Credit Card
30639,69530,2023-01-18,1536.03,Credit Card
30640,13219,2023-01-25,3114.07,Cash
30641,21422,2023-04-21,1457.93,Cash
30642,95592,2023-12-12,3206.14,Credit Card
30643,54955,2023-07-21,2566.27,Cash
30644,2584,2023-09-07,1711.3,Bank Transfer
30645,2923,2023-04-28,3623.76,Cash
30646,53707,2023-08-20,3549.52,Credit Card
30647,74267,2023-05-09,2479.96,Cash
30648,86600,2023-06-26,799.77,Cash
30649,55051,2023-11-05,246.77,Credit Card
30650,66561,2023-09-19,3167.92,Bank Transfer
30651,37267,2023-06-24,2625.37,Cash
30652,51132,2023-03-17,2637.21,Bank Transfer
30653,62216,2023-03-03,3454.1,Bank Transfer
30654,5786,2023-01-22,3939.34,Bank Transfer
30655,57781,2023-01-18,279.94,Cash
30656,36286,2023-11-27,1000.55,Cash
30657,17356,2023-03-07,129.84,Credit Card
30658,53188,2023-11-10,1891.0,Bank Transfer
30659,51772,2023-05-12,1930.66,Bank Transfer
30660,13691,2023-10-16,4535.8,Credit Card
30661,37304,2023-05-24,4829.05,Cash
30662,51133,2023-04-03,2563.07,Cash
30663,85127,2023-09-25,252.14,Cash
30664,61110,2023-07-18,247.13,Cash
30665,4357,2023-12-08,4417.61,Bank Transfer
30666,59810,2023-11-22,4750.23,Credit Card
30667,92228,2023-04-21,4858.2,Cash
30668,21107,2023-08-26,3516.63,Bank Transfer
30669,3058,2023-03-15,4194.14,Cash
30670,18810,2023-07-21,2888.38,Bank Transfer
30671,57532,2023-04-15,3331.64,Bank Transfer
30672,89144,2023-07-14,812.01,Bank Transfer
30673,21198,2023-01-12,3892.68,Credit Card
30674,47416,2023-10-10,2436.73,Credit Card
30675,35546,2023-04-22,225.37,Credit Card
30676,70343,2023-09-27,261.34,Cash
30677,98587,2023-01-04,3697.5,Bank Transfer
30678,60909,2023-11-21,2903.66,Credit Card
30679,73285,2023-03-17,565.81,Bank Transfer
30680,54363,2023-01-09,136.63,Bank Transfer
30681,51749,2023-06-27,797.54,Cash
30682,26060,2023-03-18,1788.07,Credit Card
30683,80602,2023-06-14,1847.15,Cash
30684,81803,2023-12-07,3939.19,Cash
30685,72468,2023-11-18,3065.41,Cash
30686,3489,2023-01-14,4325.52,Cash
30687,98352,2023-04-18,3110.16,Cash
30688,46927,2023-04-08,3610.36,Cash
30689,67236,2023-11-15,2404.38,Credit Card
30690,34127,2023-10-02,2636.64,Credit Card
30691,92088,2023-04-27,2300.92,Bank Transfer
30692,91369,2023-08-12,343.87,Bank Transfer
30693,67658,2023-01-18,906.51,Credit Card
30694,40005,2023-09-04,4594.56,Bank Transfer
30695,87502,2023-11-23,1015.57,Cash
30696,80553,2023-12-13,2406.59,Bank Transfer
30697,62158,2023-01-20,3924.19,Cash
30698,64935,2023-11-19,575.96,Cash
30699,67266,2023-03-09,2578.0,Cash
30700,78504,2023-02-16,579.22,Bank Transfer
30701,28562,2023-11-28,1898.73,Bank Transfer
30702,73801,2023-07-01,3146.02,Bank Transfer
30703,61765,2023-06-07,89.42,Bank Transfer
30704,5921,2023-10-17,4617.73,Credit Card
30705,6108,2023-04-27,4053.57,Bank Transfer
30706,27467,2023-06-05,54.73,Bank Transfer
30707,61959,2023-01-03,4816.18,Bank Transfer
30708,95995,2023-09-21,631.43,Bank Transfer
30709,26261,2023-01-17,375.18,Credit Card
30710,34618,2023-03-23,1874.01,Cash
30711,5083,2023-07-14,2561.83,Credit Card
30712,96199,2023-04-10,4339.88,Credit Card
30713,37863,2023-01-20,2768.85,Bank Transfer
30714,36126,2023-05-17,3857.42,Credit Card
30715,30206,2023-06-24,2193.8,Bank Transfer
30716,84371,2023-03-04,423.28,Cash
30717,4501,2023-03-03,4897.05,Credit Card
30718,86132,2023-09-23,589.72,Bank Transfer
30719,23396,2023-06-24,2371.35,Credit Card
30720,41838,2023-03-09,2931.11,Cash
30721,32038,2023-05-04,3789.54,Bank Transfer
30722,19289,2023-11-11,1406.58,Cash
30723,99141,2023-03-18,4843.99,Bank Transfer
30724,59873,2023-11-22,1576.08,Bank Transfer
30725,99848,2023-06-17,586.04,Cash
30726,19491,2023-05-11,3863.44,Cash
30727,34746,2023-02-23,774.65,Credit Card
30728,65522,2023-11-01,1332.42,Cash
30729,8358,2023-07-17,3159.19,Bank Transfer
30730,37759,2023-10-25,308.73,Bank Transfer
30731,14036,2023-11-23,390.06,Cash
30732,1658,2023-09-05,3033.23,Bank Transfer
30733,88410,2023-11-10,758.34,Credit Card
30734,67450,2023-12-10,3948.49,Credit Card
30735,39861,2023-01-05,1480.29,Cash
30736,17379,2023-10-08,4032.41,Credit Card
30737,94479,2023-05-28,1231.82,Bank Transfer
30738,91255,2023-07-09,1936.26,Credit Card
30739,46157,2023-12-07,3634.72,Cash
30740,55265,2023-11-02,4693.67,Bank Transfer
30741,60507,2023-04-03,4958.64,Cash
30742,22624,2023-04-20,4601.48,Cash
30743,67174,2023-12-16,3767.94,Credit Card
30744,14534,2023-06-08,4461.01,Credit Card
30745,46789,2023-06-11,1250.48,Credit Card
30746,52952,2023-10-12,4156.95,Cash
30747,98314,2023-04-26,1888.55,Bank Transfer
30748,43690,2023-06-12,1690.87,Credit Card
30749,38853,2023-05-19,4676.73,Cash
30750,30247,2023-07-09,2140.66,Bank Transfer
30751,48948,2023-12-21,3534.25,Credit Card
30752,6609,2023-10-12,1732.63,Cash
30753,46327,2023-12-27,3761.22,Cash
30754,28850,2023-07-18,2593.0,Bank Transfer
30755,70535,2023-01-23,4133.78,Credit Card
30756,50981,2023-02-07,3404.28,Cash
30757,5369,2023-03-13,4245.2,Credit Card
30758,89941,2023-12-02,1245.58,Cash
30759,34417,2023-04-26,3076.07,Bank Transfer
30760,38603,2023-01-16,2142.37,Credit Card
30761,59873,2023-11-05,4423.12,Bank Transfer
30762,32918,2023-07-13,1771.83,Credit Card
30763,475,2023-09-13,581.91,Cash
30764,96647,2023-06-12,1068.92,Bank Transfer
30765,21104,2023-10-14,1192.68,Cash
30766,88614,2023-01-23,4783.92,Credit Card
30767,50847,2023-07-25,4419.29,Bank Transfer
30768,61765,2023-10-08,4337.06,Credit Card
30769,865,2023-05-09,2346.93,Bank Transfer
30770,76726,2023-08-20,1131.65,Bank Transfer
30771,35301,2023-08-20,4873.48,Bank Transfer
30772,72183,2023-06-10,2653.92,Credit Card
30773,4706,2023-09-06,3106.69,Cash
30774,35142,2023-05-14,3784.36,Credit Card
30775,18898,2023-03-02,2564.39,Cash
30776,48880,2023-05-13,2921.09,Cash
30777,38483,2023-03-18,3351.71,Cash
30778,63713,2023-10-17,859.51,Bank Transfer
30779,78272,2023-03-13,977.11,Cash
30780,85650,2023-10-21,4221.05,Bank Transfer
30781,15070,2023-09-08,3562.07,Credit Card
30782,23434,2023-01-19,1145.67,Bank Transfer
30783,26697,2023-12-06,3914.89,Cash
30784,84188,2023-02-18,4703.31,Cash
30785,16416,2023-04-19,3790.94,Bank Transfer
30786,84870,2023-04-12,890.27,Credit Card
30787,32993,2023-10-03,1420.9,Credit Card
30788,43131,2023-03-06,3355.83,Credit Card
30789,62557,2023-10-28,425.38,Cash
30790,60999,2023-05-24,172.31,Credit Card
30791,38453,2023-05-11,3425.91,Cash
30792,26025,2023-08-11,1511.04,Bank Transfer
30793,28439,2023-10-14,1330.16,Bank Transfer
30794,29985,2023-05-18,559.97,Cash
30795,95594,2023-11-10,4967.94,Credit Card
30796,89462,2023-02-09,484.07,Cash
30797,73212,2023-07-22,4520.09,Credit Card
30798,56667,2023-12-10,161.03,Cash
30799,845,2023-07-08,3047.19,Bank Transfer
30800,14298,2023-05-13,644.13,Credit Card
30801,53632,2023-10-28,1050.05,Credit Card
30802,12150,2023-03-02,1987.92,Credit Card
30803,79977,2023-04-15,1806.74,Cash
30804,23890,2023-07-06,3201.23,Cash
30805,21046,2023-11-17,4500.18,Bank Transfer
30806,80861,2023-09-09,2508.28,Cash
30807,638,2023-05-22,3067.72,Credit Card
30808,91762,2023-05-18,2212.48,Credit Card
30809,92012,2023-03-21,4212.11,Cash
30810,43254,2023-11-17,3475.65,Cash
30811,48171,2023-06-20,1155.72,Cash
30812,11094,2023-03-01,4903.43,Credit Card
30813,83664,2023-05-27,2670.42,Bank Transfer
30814,78970,2023-03-17,2788.01,Credit Card
30815,48370,2023-11-25,1465.95,Bank Transfer
30816,14569,2023-11-04,1044.71,Credit Card
30817,64977,2023-01-06,3157.66,Credit Card
30818,58541,2023-08-07,2435.13,Cash
30819,74537,2023-04-14,4053.14,Bank Transfer
30820,96034,2023-11-26,2196.11,Bank Transfer
30821,91779,2023-02-06,1073.11,Credit Card
30822,87509,2023-09-14,3852.62,Cash
30823,56455,2023-01-05,2012.2,Cash
30824,71072,2023-06-02,706.74,Bank Transfer
30825,92323,2023-03-11,4022.62,Credit Card
30826,61655,2023-04-11,1025.8,Cash
30827,26314,2023-11-17,4000.73,Cash
30828,46013,2023-08-16,1905.46,Credit Card
30829,73219,2023-07-22,140.18,Credit Card
30830,14579,2023-02-02,2195.45,Cash
30831,74703,2023-07-17,668.53,Cash
30832,86219,2023-06-06,4216.13,Bank Transfer
30833,76317,2023-09-08,4687.51,Credit Card
30834,89948,2023-08-24,3543.6,Bank Transfer
30835,23073,2023-05-08,557.22,Credit Card
30836,28087,2023-03-25,2416.5,Credit Card
30837,37579,2023-10-28,4713.36,Bank Transfer
30838,13267,2023-08-01,65.68,Credit Card
30839,61203,2023-01-09,2925.08,Cash
30840,96934,2023-08-19,2841.84,Cash
30841,15471,2023-06-15,3320.57,Cash
30842,65110,2023-06-11,3377.98,Credit Card
30843,64525,2023-08-15,3094.67,Cash
30844,10251,2023-02-03,2621.27,Bank Transfer
30845,90798,2023-04-22,568.29,Credit Card
30846,57812,2023-04-25,70.29,Cash
30847,56452,2023-02-19,2137.83,Credit Card
30848,97810,2023-08-01,4430.67,Credit Card
30849,52425,2023-09-09,3542.3,Bank Transfer
30850,9300,2023-11-08,1599.89,Cash
30851,86564,2023-03-27,2668.77,Bank Transfer
30852,35076,2023-09-19,4698.2,Bank Transfer
30853,73039,2023-03-27,514.85,Credit Card
30854,84521,2023-05-15,2235.19,Bank Transfer
30855,64009,2023-11-28,2890.49,Bank Transfer
30856,12788,2023-07-02,4847.2,Cash
30857,54936,2023-02-18,4467.37,Credit Card
30858,73038,2023-03-26,3146.88,Credit Card
30859,92890,2023-06-02,1898.56,Credit Card
30860,3251,2023-04-16,1028.19,Bank Transfer
30861,20541,2023-10-19,157.04,Credit Card
30862,4185,2023-11-03,1858.56,Cash
30863,26123,2023-01-22,4786.49,Cash
30864,4902,2023-06-23,470.76,Cash
30865,41092,2023-12-23,4344.7,Bank Transfer
30866,59422,2023-05-10,4741.79,Cash
30867,66402,2023-11-04,3178.26,Credit Card
30868,95447,2023-01-01,3716.4,Cash
30869,3746,2023-12-07,3578.72,Credit Card
30870,23076,2023-10-19,3125.25,Credit Card
30871,66592,2023-03-17,100.2,Cash
30872,47742,2023-06-18,789.11,Bank Transfer
30873,6227,2023-01-09,3712.61,Cash
30874,92333,2023-07-06,1794.62,Cash
30875,67588,2023-05-05,4328.24,Cash
30876,70028,2023-07-14,816.35,Credit Card
30877,30433,2023-09-21,2777.92,Bank Transfer
30878,62426,2023-09-13,2862.7,Cash
30879,15492,2023-05-01,3924.56,Bank Transfer
30880,36724,2023-02-20,3035.48,Cash
30881,1593,2023-09-12,2060.49,Bank Transfer
30882,10269,2023-10-09,1399.33,Cash
30883,64659,2023-06-02,2638.82,Cash
30884,97158,2023-01-25,1998.61,Credit Card
30885,13484,2023-07-18,3959.97,Cash
30886,43798,2023-12-15,1644.14,Cash
30887,70789,2023-11-27,3716.43,Credit Card
30888,3592,2023-12-09,404.87,Cash
30889,36949,2023-02-01,3514.94,Bank Transfer
30890,57330,2023-10-25,4276.15,Bank Transfer
30891,34783,2023-07-11,2261.01,Cash
30892,60398,2023-12-07,4303.47,Credit Card
30893,72959,2023-12-24,4148.26,Cash
30894,13405,2023-10-03,3853.49,Credit Card
30895,24007,2023-10-24,1219.75,Bank Transfer
30896,66976,2023-07-05,2767.43,Credit Card
30897,49916,2023-04-26,2146.8,Credit Card
30898,48545,2023-09-04,4203.36,Cash
30899,26658,2023-07-05,4033.96,Cash
30900,34123,2023-02-12,4820.1,Cash
30901,4999,2023-05-06,146.97,Cash
30902,11083,2023-04-13,1209.32,Credit Card
30903,72544,2023-05-08,684.83,Cash
30904,11709,2023-01-10,959.11,Bank Transfer
30905,82444,2023-02-10,377.56,Cash
30906,16486,2023-02-27,2692.63,Credit Card
30907,11760,2023-06-08,4982.55,Bank Transfer
30908,16217,2023-01-15,3352.33,Cash
30909,89068,2023-02-09,2797.04,Credit Card
30910,31210,2023-03-21,4543.25,Cash
30911,71253,2023-08-04,1116.06,Bank Transfer
30912,85255,2023-06-13,2870.56,Credit Card
30913,18796,2023-03-08,130.31,Bank Transfer
30914,15402,2023-03-13,4793.4,Cash
30915,31628,2023-05-18,1141.97,Bank Transfer
30916,93516,2023-06-03,1845.68,Cash
30917,2552,2023-05-08,240.27,Bank Transfer
30918,5450,2023-04-05,2441.18,Credit Card
30919,51379,2023-11-21,3273.99,Bank Transfer
30920,88167,2023-09-27,1367.47,Bank Transfer
30921,30554,2023-04-08,3773.03,Credit Card
30922,20967,2023-04-01,2242.39,Credit Card
30923,97032,2023-07-27,197.58,Cash
30924,47528,2023-10-11,536.89,Cash
30925,73008,2023-08-24,892.0,Cash
30926,77434,2023-08-03,3543.73,Cash
30927,52857,2023-11-08,231.1,Bank Transfer
30928,60544,2023-06-10,105.98,Cash
30929,84076,2023-10-07,2474.61,Cash
30930,47620,2023-11-14,3280.46,Cash
30931,81349,2023-07-16,1056.35,Cash
30932,64022,2023-05-15,713.85,Bank Transfer
30933,99502,2023-04-20,2098.39,Credit Card
30934,50437,2023-11-23,3497.45,Cash
30935,5217,2023-06-26,3092.5,Cash
30936,96992,2023-05-26,100.17,Credit Card
30937,80852,2023-10-16,1455.24,Credit Card
30938,59615,2023-03-09,1373.23,Cash
30939,57639,2023-02-01,2029.3,Cash
30940,83655,2023-01-27,3213.04,Cash
30941,38248,2023-02-09,367.37,Cash
30942,62039,2023-08-02,3499.3,Cash
30943,63795,2023-08-28,3288.02,Bank Transfer
30944,79791,2023-05-11,3454.87,Bank Transfer
30945,95213,2023-08-24,1014.96,Cash
30946,57354,2023-10-28,2433.65,Cash
30947,34464,2023-12-19,4374.19,Bank Transfer
30948,15828,2023-01-11,1089.0,Credit Card
30949,75107,2023-03-27,403.05,Bank Transfer
30950,92994,2023-08-10,451.09,Bank Transfer
30951,49583,2023-11-18,713.92,Credit Card
30952,80618,2023-07-17,2947.19,Cash
30953,64862,2023-02-28,3337.25,Bank Transfer
30954,93934,2023-11-22,1795.42,Bank Transfer
30955,11844,2023-07-07,1818.48,Bank Transfer
30956,67482,2023-10-21,635.49,Credit Card
30957,12409,2023-03-21,3002.05,Cash
30958,43732,2023-07-26,1655.06,Credit Card
30959,71500,2023-09-05,1337.58,Bank Transfer
30960,97913,2023-09-08,1758.62,Credit Card
30961,64522,2023-02-16,3654.04,Credit Card
30962,49325,2023-10-03,4693.64,Cash
30963,69313,2023-09-16,2570.43,Bank Transfer
30964,55872,2023-04-01,3246.27,Cash
30965,66371,2023-04-18,2329.38,Credit Card
30966,26518,2023-12-10,1773.21,Bank Transfer
30967,66586,2023-05-19,1996.87,Credit Card
30968,66705,2023-06-22,4413.47,Credit Card
30969,98743,2023-08-12,3841.61,Credit Card
30970,80293,2023-06-04,2226.52,Credit Card
30971,20389,2023-11-05,2495.87,Bank Transfer
30972,35836,2023-03-17,4603.7,Credit Card
30973,46790,2023-09-20,3959.27,Cash
30974,1790,2023-12-20,799.11,Cash
30975,64867,2023-12-19,2327.03,Cash
30976,6753,2023-01-01,3587.44,Bank Transfer
30977,12430,2023-06-14,145.91,Cash
30978,96399,2023-05-21,3508.15,Cash
30979,33648,2023-05-19,3019.2,Credit Card
30980,9393,2023-02-26,3059.7,Credit Card
30981,52902,2023-10-15,2209.26,Cash
30982,1762,2023-10-18,642.31,Bank Transfer
30983,34022,2023-10-07,2729.18,Bank Transfer
30984,28240,2023-02-16,2863.74,Credit Card
30985,5553,2023-12-19,2227.65,Cash
30986,62507,2023-06-17,1480.75,Cash
30987,42678,2023-09-18,1972.4,Bank Transfer
30988,48487,2023-03-13,4350.74,Bank Transfer
30989,46426,2023-07-19,4872.22,Bank Transfer
30990,71470,2023-01-15,2467.89,Bank Transfer
30991,13165,2023-01-21,1895.22,Cash
30992,15585,2023-01-21,2880.66,Credit Card
30993,59043,2023-09-22,2357.67,Credit Card
30994,29774,2023-10-13,2804.45,Bank Transfer
30995,62999,2023-05-17,2811.18,Bank Transfer
30996,19194,2023-04-16,689.97,Bank Transfer
30997,89492,2023-09-19,558.71,Cash
30998,2798,2023-06-14,871.12,Bank Transfer
30999,17141,2023-04-08,1414.19,Cash
31000,75423,2023-06-16,4732.19,Credit Card
31001,49611,2023-11-03,932.61,Credit Card
31002,94221,2023-05-25,4007.92,Bank Transfer
31003,7674,2023-04-19,1748.44,Bank Transfer
31004,66665,2023-12-02,537.79,Credit Card
31005,97894,2023-01-15,4711.06,Bank Transfer
31006,28321,2023-11-16,3383.65,Credit Card
31007,85803,2023-05-22,3762.3,Bank Transfer
31008,41527,2023-11-10,4325.3,Bank Transfer
31009,50277,2023-08-08,3777.91,Cash
31010,14448,2023-09-20,2897.58,Credit Card
31011,13935,2023-05-08,4828.94,Credit Card
31012,53941,2023-01-17,1404.84,Bank Transfer
31013,31492,2023-07-28,4434.53,Cash
31014,46315,2023-04-04,1447.26,Cash
31015,19581,2023-04-22,70.76,Credit Card
31016,16564,2023-06-09,4306.19,Credit Card
31017,79054,2023-03-07,3518.76,Credit Card
31018,49305,2023-08-10,2292.66,Credit Card
31019,20265,2023-11-06,3892.52,Credit Card
31020,74948,2023-09-01,2649.44,Credit Card
31021,54302,2023-09-12,1816.56,Cash
31022,13052,2023-09-12,1931.18,Credit Card
31023,76497,2023-12-22,59.67,Credit Card
31024,29811,2023-01-10,3642.4,Bank Transfer
31025,12049,2023-07-23,4099.43,Credit Card
31026,41840,2023-09-16,4471.67,Credit Card
31027,57021,2023-08-19,3588.2,Bank Transfer
31028,85988,2023-10-18,2078.05,Cash
31029,35088,2023-12-18,4944.75,Bank Transfer
31030,81517,2023-05-22,4245.55,Cash
31031,24825,2023-03-15,602.16,Credit Card
31032,76583,2023-01-15,965.51,Credit Card
31033,9099,2023-02-11,481.93,Bank Transfer
31034,57576,2023-01-19,2042.8,Credit Card
31035,26574,2023-02-23,4098.51,Credit Card
31036,70264,2023-09-11,3414.91,Cash
31037,15180,2023-10-11,990.23,Bank Transfer
31038,9054,2023-01-01,3599.03,Bank Transfer
31039,54834,2023-10-27,954.51,Cash
31040,28739,2023-04-10,3053.88,Cash
31041,37692,2023-11-05,1948.37,Bank Transfer
31042,51345,2023-01-25,404.85,Credit Card
31043,3594,2023-04-03,3534.16,Credit Card
31044,26504,2023-03-02,2888.7,Bank Transfer
31045,12435,2023-04-18,3879.87,Cash
31046,14917,2023-04-23,4670.31,Cash
31047,81636,2023-11-17,2469.53,Cash
31048,32488,2023-06-22,701.1,Credit Card
31049,90493,2023-01-05,4412.51,Cash
31050,43118,2023-01-28,2066.62,Credit Card
31051,15239,2023-11-13,3307.85,Cash
31052,59342,2023-08-16,4700.09,Bank Transfer
31053,33180,2023-03-21,1875.09,Credit Card
31054,57903,2023-11-17,3954.01,Bank Transfer
31055,79135,2023-07-11,2389.76,Cash
31056,68571,2023-11-01,443.63,Credit Card
31057,97609,2023-08-11,210.5,Cash
31058,63066,2023-11-28,3089.0,Cash
31059,88181,2023-11-22,2190.49,Credit Card
31060,59994,2023-04-05,1085.51,Credit Card
31061,9432,2023-10-16,3641.98,Cash
31062,10673,2023-10-22,2495.39,Bank Transfer
31063,31716,2023-02-06,2548.85,Bank Transfer
31064,55074,2023-04-26,1076.95,Cash
31065,84133,2023-08-17,1705.08,Cash
31066,23484,2023-03-14,3493.19,Credit Card
31067,66933,2023-06-12,4971.84,Bank Transfer
31068,40752,2023-01-04,1684.68,Cash
31069,3607,2023-04-11,1103.43,Cash
31070,86258,2023-11-10,4121.73,Credit Card
31071,95694,2023-04-07,2699.16,Bank Transfer
31072,26268,2023-09-17,2933.69,Credit Card
31073,91660,2023-11-28,3119.79,Credit Card
31074,68838,2023-06-26,3770.06,Cash
31075,2280,2023-08-07,2065.96,Credit Card
31076,648,2023-03-12,3801.69,Credit Card
31077,24352,2023-12-18,815.41,Bank Transfer
31078,64989,2023-09-01,897.47,Bank Transfer
31079,83280,2023-05-17,995.07,Bank Transfer
31080,94656,2023-04-11,1595.3,Cash
31081,1959,2023-03-20,3853.37,Credit Card
31082,93984,2023-09-10,195.98,Cash
31083,29385,2023-10-22,671.15,Bank Transfer
31084,57298,2023-05-28,3020.27,Cash
31085,35826,2023-01-19,285.89,Bank Transfer
31086,70053,2023-01-14,385.37,Bank Transfer
31087,26084,2023-02-23,4911.82,Bank Transfer
31088,85153,2023-05-17,3984.42,Cash
31089,48410,2023-12-07,973.67,Bank Transfer
31090,15796,2023-07-21,4000.0,Cash
31091,48335,2023-04-02,1009.69,Credit Card
31092,63581,2023-09-15,2678.15,Credit Card
31093,18395,2023-06-10,2667.03,Credit Card
31094,26646,2023-02-21,416.45,Credit Card
31095,1865,2023-11-24,872.21,Bank Transfer
31096,56443,2023-07-20,1743.82,Cash
31097,14125,2023-09-27,4118.71,Cash
31098,14811,2023-10-28,2185.86,Cash
31099,76380,2023-09-16,4963.46,Cash
31100,8811,2023-12-25,794.1,Credit Card
31101,96138,2023-03-22,86.51,Bank Transfer
31102,11450,2023-11-10,2816.76,Credit Card
31103,76760,2023-07-24,391.32,Credit Card
31104,76086,2023-03-28,1705.58,Bank Transfer
31105,90989,2023-01-24,746.16,Credit Card
31106,89032,2023-06-14,1208.88,Bank Transfer
31107,53211,2023-10-06,3975.96,Bank Transfer
31108,15525,2023-01-22,2095.98,Credit Card
31109,33659,2023-12-11,507.75,Cash
31110,33726,2023-02-07,1852.0,Cash
31111,27472,2023-01-19,920.39,Bank Transfer
31112,58937,2023-09-02,455.76,Cash
31113,81052,2023-11-24,3381.41,Bank Transfer
31114,11945,2023-06-15,3583.63,Credit Card
31115,29797,2023-11-26,4186.55,Bank Transfer
31116,9258,2023-03-14,857.47,Cash
31117,29741,2023-12-19,975.66,Credit Card
31118,15963,2023-07-27,4770.81,Bank Transfer
31119,17976,2023-11-07,1446.48,Cash
31120,63395,2023-04-17,619.98,Credit Card
31121,6886,2023-06-07,1761.56,Bank Transfer
31122,63845,2023-05-06,1065.07,Bank Transfer
31123,23500,2023-02-06,3022.17,Cash
31124,46505,2023-03-20,1163.61,Cash
31125,79957,2023-04-05,1560.45,Credit Card
31126,6642,2023-01-27,3756.76,Bank Transfer
31127,82200,2023-09-03,4744.69,Bank Transfer
31128,87842,2023-12-08,3097.04,Cash
31129,50894,2023-05-08,484.71,Bank Transfer
31130,35136,2023-08-16,2213.33,Bank Transfer
31131,9194,2023-05-24,446.71,Cash
31132,22532,2023-06-04,2007.04,Cash
31133,48814,2023-10-14,2537.89,Credit Card
31134,18549,2023-05-18,3994.35,Bank Transfer
31135,98980,2023-01-08,4929.25,Credit Card
31136,40746,2023-01-13,1878.51,Bank Transfer
31137,21654,2023-02-06,4878.13,Bank Transfer
31138,16788,2023-01-25,2331.66,Credit Card
31139,41540,2023-04-27,2778.53,Bank Transfer
31140,25561,2023-06-02,125.39,Bank Transfer
31141,26374,2023-02-12,3626.73,Cash
31142,67783,2023-07-14,1187.08,Bank Transfer
31143,20835,2023-05-21,289.29,Bank Transfer
31144,11391,2023-06-09,2335.81,Cash
31145,89374,2023-11-19,4742.72,Cash
31146,53477,2023-01-24,1023.45,Cash
31147,35438,2023-08-06,2900.05,Credit Card
31148,36967,2023-05-21,339.35,Cash
31149,47842,2023-04-16,1283.23,Bank Transfer
31150,81543,2023-02-24,3637.07,Credit Card
31151,2516,2023-01-23,3124.33,Credit Card
31152,25296,2023-04-26,2299.16,Credit Card
31153,53011,2023-12-16,1998.74,Bank Transfer
31154,63001,2023-05-06,932.66,Credit Card
31155,50622,2023-02-02,3842.62,Bank Transfer
