Payment ID,Invoice ID,Payment Date,Amount Paid,Payment Method
49215,13712,2023-09-09,2399.14,Cash
49216,52586,2023-08-23,1928.02,Credit Card
49220,18927,2023-09-23,3763.78,Bank Transfer
49222,45414,2023-09-04,2611.18,Cash
49224,36533,2023-01-28,606.69,Bank Transfer
49226,50596,2023-02-22,1895.42,Bank Transfer
49227,32153,2023-08-11,418.66,Bank Transfer
49228,51619,2023-06-16,859.62,Bank Transfer
49234,80918,2023-12-04,3255.85,Credit Card
49235,53218,2023-07-08,4460.32,Credit Card
49238,68516,2023-11-22,1615.79,Cash
49239,25540,2023-06-19,2425.9,Cash
49241,89537,2023-09-28,3116.74,Credit Card
49243,38763,2023-03-01,2407.58,Bank Transfer
49247,76772,2023-06-05,1473.53,Credit Card
49252,40037,2023-08-16,3894.45,Cash
49255,70081,2023-09-14,552.51,Credit Card
49259,22559,2023-12-10,211.85,Cash
49269,15589,2023-06-02,890.78,Credit Card
49271,56289,2023-03-07,3234.46,Cash
49276,8066,2023-05-25,1612.81,Bank Transfer
49281,8810,2023-12-15,800.57,Credit Card
49282,19304,2023-06-09,128.99,Credit Card
49285,47921,2023-11-06,3975.5,Bank Transfer
49303,80993,2023-04-26,1672.39,Cash
49305,68790,2023-10-10,1984.3,Cash
49307,94962,2023-10-28,3041.5,Bank Transfer
49313,35949,2023-03-05,4078.42,Bank Transfer
49318,33154,2023-04-17,4997.13,Credit Card
49320,50898,2023-05-06,4528.4,Credit Card
49321,93855,2023-03-07,3173.61,Credit Card
49325,23288,2023-05-06,3044.49,Cash
49328,17089,2023-01-14,2327.78,Cash
49337,34774,2023-05-27,1791.69,Bank Transfer
49338,13555,2023-04-25,3689.04,Cash
49339,96786,2023-01-02,3528.31,Cash
49341,90353,2023-05-02,137.08,Cash
49343,67955,2023-11-16,295.62,Bank Transfer
49349,12734,2023-01-04,810.19,Bank Transfer
49350,93103,2023-07-15,1537.57,Bank Transfer
49360,55732,2023-09-23,2914.71,Credit Card
49366,783,2023-09-24,2992.4,Credit Card
49372,3547,2023-02-23,2130.82,Bank Transfer
49374,64883,2023-06-27,1844.87,Credit Card
49375,92082,2023-12-20,1417.89,Cash
49381,51903,2023-12-18,824.78,Cash
49384,74885,2023-08-24,3373.34,Bank Transfer
49388,15350,2023-03-14,2595.58,Bank Transfer
49390,33896,2023-07-23,2749.06,Bank Transfer
49393,93321,2023-11-27,1267.38,Credit Card
49401,30686,2023-12-08,1235.0,Credit Card
49408,60343,2023-04-07,652.54,Cash
49415,11571,2023-02-14,549.47,Credit Card
49416,80852,2023-01-26,1133.66,Cash
49418,16407,2023-09-15,2127.42,Credit Card
49419,37298,2023-11-13,3838.44,Bank Transfer
49420,49908,2023-08-12,4883.24,Cash
49426,49993,2023-03-12,902.36,Cash
49431,1361,2023-09-05,2629.11,Cash
49434,31606,2023-08-10,3304.85,Bank Transfer
49435,3121,2023-01-14,764.39,Cash
49436,99034,2023-04-17,4026.24,Cash
49439,70728,2023-02-12,3499.7,Bank Transfer
49440,34245,2023-12-16,3388.27,Bank Transfer
49443,52298,2023-11-03,4666.48,Bank Transfer
49452,37210,2023-05-02,4461.26,Cash
49453,72232,2023-01-11,4180.5,Cash
49454,12929,2023-12-12,3171.57,Cash
49457,97715,2023-02-03,2823.34,Credit Card
49459,78808,2023-11-28,3829.06,Cash
49463,39147,2023-01-28,806.36,Bank Transfer
49465,51263,2023-07-13,396.64,Cash
49470,83129,2023-11-10,3078.7,Bank Transfer
49473,14426,2023-04-11,345.69,Cash
49474,6190,2023-05-17,974.3,Cash
49477,4312,2023-03-19,4661.39,Credit Card
49478,98882,2023-06-01,1169.89,Cash
49481,96627,2023-06-09,2046.45,Cash
49484,15136,2023-12-12,2098.02,Cash
49490,50813,2023-09-09,1148.4,Bank Transfer
49495,35736,2023-04-08,3574.74,Bank Transfer
49497,81911,2023-09-01,3058.29,Credit Card
49502,37059,2023-03-26,2102.64,Cash
49504,86659,2023-04-22,2036.61,Credit Card
49505,60979,2023-07-15,2450.23,Bank Transfer
49521,11575,2023-10-07,2931.03,Cash
49522,10711,2023-09-16,1093.71,Bank Transfer
49523,43307,2023-02-18,1218.32,Cash
49527,80262,2023-04-04,4037.66,Cash
49530,24870,2023-07-10,4235.15,Bank Transfer
49535,70488,2023-04-14,2238.09,Credit Card
49539,66636,2023-01-09,2691.61,Bank Transfer
49540,4203,2023-12-14,4285.2,Cash
49551,48198,2023-06-04,1825.97,Cash
49553,2157,2023-04-20,4484.29,Cash
49555,85152,2023-12-08,1313.81,Bank Transfer
49560,4802,2023-11-16,438.1,Cash
49565,92069,2023-02-11,3033.6,Credit Card
49572,98804,2023-06-22,1108.8,Bank Transfer
49575,51545,2023-07-04,2362.5,Cash
49578,61176,2023-07-01,3485.04,Bank Transfer
49580,45246,2023-02-16,3171.6,Cash
49581,28921,2023-03-07,376.52,Credit Card
49584,7829,2023-11-28,3995.37,Bank Transfer
49586,78877,2023-06-01,3282.16,Cash
49588,63651,2023-10-27,4655.57,Cash
49589,97732,2023-04-26,4858.51,Credit Card
49590,11309,2023-11-22,4515.43,Bank Transfer
49591,41227,2023-03-24,332.58,Bank Transfer
49596,16411,2023-09-19,1430.48,Cash
49597,86659,2023-03-01,1475.28,Bank Transfer
49610,7586,2023-04-23,1809.06,Bank Transfer
49611,50455,2023-04-01,3492.67,Cash
49612,88170,2023-05-13,4135.89,Cash
49613,78823,2023-05-15,2721.64,Credit Card
49617,93845,2023-08-12,155.17,Cash
49618,40910,2023-07-18,2124.61,Credit Card
49622,69833,2023-02-24,3466.68,Credit Card
49631,33865,2023-04-04,4081.21,Cash
49639,90857,2023-02-17,1193.92,Cash
49642,3032,2023-02-26,4055.69,Bank Transfer
49657,44814,2023-02-21,142.81,Credit Card
49660,89936,2023-12-06,1317.43,Credit Card
49665,48274,2023-12-18,2171.78,Bank Transfer
49666,13564,2023-10-23,2324.67,Cash
49667,28539,2023-06-20,2561.29,Bank Transfer
49672,35332,2023-10-20,3421.61,Credit Card
49673,78688,2023-03-23,711.02,Credit Card
49680,2407,2023-07-05,1884.72,Bank Transfer
49682,50862,2023-04-04,2892.5,Cash
49684,97396,2023-03-21,3616.42,Credit Card
49691,79587,2023-06-04,730.62,Credit Card
49696,65884,2023-11-16,4929.21,Credit Card
49699,60778,2023-10-06,4261.19,Cash
49701,34772,2023-09-24,3448.97,Bank Transfer
49704,46783,2023-05-20,4400.52,Credit Card
49709,88750,2023-12-22,4862.28,Bank Transfer
49711,34375,2023-02-12,4251.21,Bank Transfer
49712,39199,2023-05-24,4251.37,Credit Card
49714,17787,2023-09-10,1968.07,Cash
49724,62863,2023-01-16,4991.38,Credit Card
49725,55330,2023-05-03,2150.76,Bank Transfer
49728,33798,2023-01-03,2231.97,Cash
49737,79294,2023-11-20,808.23,Bank Transfer
49747,92106,2023-02-14,4749.02,Credit Card
49748,33077,2023-05-27,1817.58,Cash
49752,76451,2023-10-14,1761.56,Cash
49753,27980,2023-03-06,3659.19,Bank Transfer
49758,21259,2023-08-16,3754.96,Bank Transfer
49764,92460,2023-11-16,3970.5,Bank Transfer
49765,63926,2023-03-23,3280.98,Credit Card
49767,82536,2023-10-07,1266.69,Bank Transfer
49770,99702,2023-05-07,3016.99,Cash
49776,90319,2023-05-02,3356.95,Bank Transfer
49778,92633,2023-03-20,4030.71,Cash
49782,19985,2023-05-19,3615.19,Cash
49783,53108,2023-06-17,532.67,Bank Transfer
49789,29913,2023-01-10,2819.49,Bank Transfer
49790,38554,2023-06-21,1690.08,Bank Transfer
49791,92719,2023-07-15,4634.59,Credit Card
49797,93136,2023-09-26,2221.79,Cash
49800,48315,2023-04-21,2089.86,Bank Transfer
49802,34034,2023-12-25,2990.41,Bank Transfer
49804,9896,2023-07-27,2412.41,Cash
49806,28821,2023-09-01,4272.81,Credit Card
49809,63336,2023-10-04,974.33,Bank Transfer
49813,53939,2023-10-17,3768.19,Bank Transfer
49820,96363,2023-01-19,4820.71,Credit Card
49827,74604,2023-11-13,2316.84,Bank Transfer
49832,16482,2023-08-15,2795.49,Credit Card
49835,51722,2023-06-24,132.76,Cash
49836,35152,2023-11-27,2793.57,Credit Card
49837,86388,2023-12-01,4288.64,Bank Transfer
49839,98527,2023-01-03,3374.48,Credit Card
49843,36511,2023-05-26,539.72,Credit Card
49848,95632,2023-10-05,2415.95,Cash
49849,14770,2023-11-10,2359.52,Credit Card
49857,12356,2023-05-10,214.64,Bank Transfer
49860,63768,2023-01-27,2811.77,Bank Transfer
49861,84605,2023-05-09,2557.22,Bank Transfer
49862,91982,2023-04-02,4263.39,Credit Card
49870,81930,2023-09-04,4359.16,Credit Card
49872,50112,2023-02-08,2891.4,Bank Transfer
49873,79055,2023-07-08,1906.85,Bank Transfer
49874,23275,2023-05-01,4427.57,Credit Card
49875,26937,2023-08-13,2121.36,Bank Transfer
49883,54581,2023-12-19,1001.4,Bank Transfer
49886,17414,2023-10-02,4322.8,Credit Card
49890,759,2023-06-18,1518.87,Cash
49893,83106,2023-12-26,3631.41,Credit Card
49897,34904,2023-12-06,4657.36,Bank Transfer
49898,4729,2023-11-21,2907.18,Credit Card
49899,11325,2023-11-15,2140.27,Bank Transfer
49903,10689,2023-12-10,4058.69,Credit Card
49906,43511,2023-09-23,4994.61,Cash
49908,43863,2023-02-16,3176.59,Credit Card
49913,49049,2023-05-12,3934.0,Cash
49918,30668,2023-01-04,3122.39,Credit Card
49922,24534,2023-07-17,129.91,Cash
49923,46852,2023-07-06,3898.48,Credit Card
49925,88847,2023-02-23,2471.34,Credit Card
49930,51936,2023-10-02,3148.74,Credit Card
49934,93365,2023-12-20,2305.94,Cash
49935,77294,2023-11-26,3770.17,Cash
49939,2900,2023-10-20,73.09,Bank Transfer
49941,63539,2023-03-01,4071.52,Cash
49942,14889,2023-04-05,650.89,Cash
49943,23571,2023-05-12,2908.74,Bank Transfer
49948,41727,2023-05-25,3692.26,Credit Card
49949,45244,2023-02-05,3534.13,Bank Transfer
49950,88408,2023-11-28,1172.02,Bank Transfer
49951,58388,2023-09-08,4240.49,Cash
49956,33273,2023-01-13,2338.36,Bank Transfer
49964,91961,2023-01-22,4353.49,Credit Card
49965,42305,2023-08-04,2673.97,Cash
49966,42956,2023-11-10,1284.39,Cash
49968,97264,2023-04-02,4408.16,Cash
49975,9589,2023-06-28,3520.32,Bank Transfer
49976,43376,2023-07-16,2172.39,Cash
49982,17925,2023-08-10,1029.39,Credit Card
49989,92594,2023-02-11,2562.92,Bank Transfer
49990,1093,2023-01-14,2822.67,Cash
49992,64227,2023-01-08,775.77,Bank Transfer
49994,91703,2023-02-06,3241.97,Bank Transfer
49995,73582,2023-11-01,2062.55,Bank Transfer
49998,88678,2023-08-13,1961.29,Credit Card
49999,96808,2023-01-05,1878.1,Cash
50006,91386,2023-06-13,2380.47,Bank Transfer
50011,8962,2023-09-23,3663.54,Cash
50012,7863,2023-01-04,770.9,Bank Transfer
50014,68368,2023-11-13,4461.27,Bank Transfer
50015,36822,2023-11-18,4076.7,Credit Card
50017,71533,2023-04-12,241.4,Cash
50018,94719,2023-07-13,3053.62,Cash
50019,7132,2023-08-13,1688.19,Credit Card
50020,67065,2023-07-15,4327.33,Bank Transfer
50023,43923,2023-07-19,2076.39,Credit Card
50026,11690,2023-07-06,1068.96,Cash
50029,37868,2023-05-18,455.26,Cash
50031,51295,2023-09-15,643.38,Cash
50034,16192,2023-06-05,2431.41,Bank Transfer
50035,97719,2023-10-20,4306.19,Bank Transfer
50036,41199,2023-01-22,3768.34,Credit Card
50039,41093,2023-11-22,2233.61,Cash
50042,10759,2023-03-06,4179.1,Credit Card
50045,77109,2023-03-12,978.71,Cash
50052,11437,2023-06-13,2284.3,Credit Card
50061,46763,2023-09-23,4599.89,Credit Card
50063,86868,2023-12-07,2229.53,Bank Transfer
50067,19023,2023-09-20,1655.91,Bank Transfer
50070,85953,2023-01-18,3709.07,Cash
50072,13212,2023-09-12,705.09,Bank Transfer
50079,55734,2023-12-06,453.66,Cash
50088,88342,2023-06-16,1341.76,Cash
50091,71195,2023-05-02,3270.53,Bank Transfer
50092,70456,2023-05-23,803.48,Cash
50104,68998,2023-06-04,4776.13,Cash
50106,19849,2023-07-02,1838.32,Cash
50109,268,2023-07-27,4610.05,Credit Card
50110,59352,2023-06-10,3631.05,Cash
50117,34237,2023-08-27,729.06,Credit Card
50119,73794,2023-09-27,3799.94,Credit Card
50120,2468,2023-02-19,3536.93,Cash
50125,34324,2023-04-18,2040.82,Cash
50129,80544,2023-10-14,1473.09,Bank Transfer
50130,45162,2023-05-27,4408.13,Credit Card
50132,44430,2023-08-08,862.95,Credit Card
50133,80246,2023-09-23,3657.77,Bank Transfer
50135,59588,2023-08-15,367.85,Credit Card
50136,33247,2023-12-21,440.15,Credit Card
50137,17333,2023-12-18,709.21,Cash
50138,80438,2023-09-03,4006.83,Bank Transfer
50140,94951,2023-05-23,3591.84,Credit Card
50144,98717,2023-07-26,1110.7,Credit Card
50145,96288,2023-10-24,318.4,Credit Card
50149,99175,2023-11-23,2971.98,Credit Card
50150,28307,2023-02-06,1053.54,Cash
50160,83564,2023-09-09,3612.93,Cash
50163,61463,2023-12-10,3022.87,Cash
50166,493,2023-10-02,3342.28,Credit Card
50170,80744,2023-06-22,4641.77,Cash
50175,82009,2023-04-21,4499.78,Credit Card
50183,31784,2023-06-27,4523.18,Bank Transfer
50184,41118,2023-08-14,3626.06,Cash
50185,54886,2023-04-09,4701.74,Bank Transfer
50189,11854,2023-02-08,1207.37,Cash
50191,81369,2023-06-25,4628.71,Credit Card
50194,70317,2023-06-10,3376.6,Bank Transfer
50196,82625,2023-12-26,4337.56,Credit Card
50197,53296,2023-04-13,3594.82,Bank Transfer
50199,63421,2023-08-07,411.21,Cash
50204,64219,2023-11-12,474.67,Cash
50206,66063,2023-06-18,357.61,Cash
50207,18186,2023-02-11,4905.47,Cash
50209,55181,2023-11-07,2956.91,Bank Transfer
50211,65953,2023-04-27,3161.98,Bank Transfer
50214,2011,2023-01-11,1166.17,Bank Transfer
50216,56374,2023-09-23,2449.22,Credit Card
50230,71599,2023-08-16,4051.88,Bank Transfer
50236,41008,2023-07-22,2174.61,Bank Transfer
50238,54126,2023-07-17,2838.43,Cash
50246,98243,2023-09-19,242.72,Credit Card
50248,75650,2023-10-25,4451.94,Bank Transfer
50249,88473,2023-10-27,1155.23,Cash
50250,95324,2023-12-27,3653.07,Cash
50254,37063,2023-07-06,3739.6,Bank Transfer
50256,12590,2023-03-23,2978.91,Bank Transfer
50257,81182,2023-02-27,817.09,Cash
50258,8199,2023-04-26,1962.06,Credit Card
50259,45141,2023-01-04,264.81,Credit Card
50269,79456,2023-08-23,565.65,Bank Transfer
50272,73831,2023-02-12,149.2,Bank Transfer
50273,10041,2023-11-04,394.12,Cash
50277,28072,2023-07-25,1824.26,Bank Transfer
50279,49282,2023-12-04,2932.61,Credit Card
50288,9371,2023-07-28,4679.12,Bank Transfer
50289,1393,2023-11-04,798.75,Bank Transfer
50303,63443,2023-06-05,1817.43,Bank Transfer
50309,21159,2023-03-06,3237.13,Bank Transfer
50312,20296,2023-12-25,3463.68,Credit Card
50314,30969,2023-08-06,4133.12,Cash
50317,91780,2023-08-12,2701.91,Cash
50320,17359,2023-08-06,4741.76,Cash
50322,6839,2023-05-26,3918.94,Credit Card
50335,4947,2023-06-09,1212.62,Bank Transfer
50337,27621,2023-02-27,2644.13,Cash
50343,12682,2023-09-22,1386.1,Credit Card
50345,72739,2023-07-22,3813.17,Credit Card
50346,24012,2023-02-01,4300.37,Cash
50353,95499,2023-05-17,4082.87,Cash
50358,68449,2023-08-05,1624.04,Cash
50362,2979,2023-10-22,1656.64,Bank Transfer
50370,33332,2023-05-12,3222.41,Cash
50372,71387,2023-02-10,2870.48,Cash
50385,87561,2023-03-24,4150.39,Credit Card
50394,65156,2023-03-24,2732.22,Cash
50402,92076,2023-04-06,2959.39,Bank Transfer
50403,84982,2023-07-28,4414.88,Bank Transfer
50413,66670,2023-03-24,3864.01,Bank Transfer
50416,23628,2023-12-15,2827.8,Bank Transfer
50420,2423,2023-01-26,4220.04,Credit Card
50421,34776,2023-08-25,301.11,Bank Transfer
50422,17491,2023-09-02,2546.65,Bank Transfer
50425,79404,2023-11-03,4840.12,Cash
50426,19662,2023-11-05,4572.59,Bank Transfer
50431,8454,2023-05-19,114.11,Cash
50437,50935,2023-07-11,1177.16,Cash
50440,74303,2023-09-14,3506.76,Credit Card
50441,20072,2023-10-01,4666.21,Cash
50447,44499,2023-03-25,4661.56,Credit Card
50455,22244,2023-12-26,483.07,Bank Transfer
50458,3111,2023-11-16,4776.67,Cash
50463,28073,2023-09-15,1388.86,Credit Card
50467,76684,2023-10-24,908.27,Credit Card
50470,96221,2023-09-01,346.0,Credit Card
50471,65855,2023-11-10,2850.15,Cash
50473,35692,2023-03-08,2642.89,Credit Card
50474,94685,2023-01-05,2594.33,Credit Card
50477,91470,2023-03-13,2210.92,Bank Transfer
50479,54275,2023-01-13,4364.22,Bank Transfer
50484,22240,2023-12-07,1801.17,Cash
50485,98202,2023-11-20,977.97,Cash
50493,41890,2023-10-15,564.48,Bank Transfer
50495,56986,2023-04-17,1832.61,Cash
50496,35970,2023-01-21,1881.83,Bank Transfer
50498,30750,2023-04-01,2248.29,Bank Transfer
50507,80449,2023-10-02,172.0,Bank Transfer
50512,59389,2023-05-16,1620.41,Cash
50513,95403,2023-02-18,650.53,Credit Card
50514,34392,2023-10-27,74.35,Cash
50522,28718,2023-05-18,4565.85,Cash
50525,34765,2023-03-27,3045.97,Cash
50526,65620,2023-07-24,1884.92,Credit Card
50528,88706,2023-04-17,1018.22,Credit Card
50529,15869,2023-05-01,3744.68,Cash
50530,59237,2023-09-19,651.94,Credit Card
50531,86844,2023-06-24,561.26,Bank Transfer
50532,72336,2023-02-23,2728.51,Bank Transfer
50534,97518,2023-09-19,3985.71,Bank Transfer
50535,94407,2023-06-14,276.28,Bank Transfer
50536,33657,2023-01-18,4505.03,Cash
50538,81900,2023-11-08,1911.15,Cash
50545,59698,2023-08-17,2391.0,Bank Transfer
50546,73471,2023-12-24,3592.92,Bank Transfer
50550,6757,2023-03-24,471.57,Bank Transfer
50555,59249,2023-04-19,4048.19,Credit Card
50556,35596,2023-06-13,4661.79,Bank Transfer
50561,23795,2023-02-13,219.54,Bank Transfer
50563,22313,2023-05-05,2179.1,Cash
50566,9415,2023-02-07,1881.39,Cash
50567,51963,2023-12-22,969.15,Cash
50568,4687,2023-05-06,1541.94,Bank Transfer
50570,50439,2023-06-17,3308.62,Credit Card
50575,4983,2023-07-08,3010.34,Credit Card
50580,33171,2023-03-18,4046.8,Bank Transfer
50590,70926,2023-11-03,1137.93,Bank Transfer
50592,43449,2023-10-27,2015.68,Cash
50593,25717,2023-03-28,646.68,Credit Card
50595,47959,2023-02-09,238.76,Credit Card
50599,64932,2023-10-11,800.16,Cash
50600,22277,2023-01-28,3867.3,Cash
50605,7780,2023-05-10,1776.18,Credit Card
50606,99602,2023-07-17,498.96,Bank Transfer
50608,51571,2023-08-08,726.01,Credit Card
50610,97408,2023-05-24,772.34,Credit Card
50612,25609,2023-12-24,4822.04,Bank Transfer
50617,22559,2023-03-12,3345.54,Bank Transfer
50618,53000,2023-01-07,1983.97,Credit Card
50622,3646,2023-01-02,3072.0,Cash
50626,67237,2023-12-02,1900.53,Credit Card
50627,13430,2023-12-01,3173.29,Bank Transfer
50632,51984,2023-06-01,3698.0,Bank Transfer
50636,56236,2023-04-07,353.7,Credit Card
50644,65637,2023-07-16,2204.22,Credit Card
50646,44708,2023-01-27,3237.82,Cash
50647,31579,2023-08-26,3205.24,Bank Transfer
50649,3063,2023-09-27,1160.58,Cash
50653,18109,2023-09-20,861.02,Credit Card
50654,53583,2023-02-22,207.41,Bank Transfer
50656,64040,2023-02-24,3693.64,Bank Transfer
50660,10041,2023-08-24,2112.76,Bank Transfer
50661,61330,2023-08-10,449.45,Bank Transfer
50662,9227,2023-07-02,494.6,Cash
50663,80198,2023-08-05,3176.81,Bank Transfer
50664,96560,2023-04-04,127.76,Credit Card
50665,50935,2023-12-18,1841.2,Bank Transfer
50672,86944,2023-01-17,3951.61,Bank Transfer
50673,4467,2023-11-02,4033.94,Credit Card
50674,64005,2023-02-17,174.27,Credit Card
50677,84911,2023-11-09,107.33,Cash
50683,51929,2023-10-02,57.97,Credit Card
50684,5173,2023-12-25,4678.54,Cash
50689,47688,2023-12-02,2682.92,Cash
50691,64840,2023-03-25,742.64,Cash
50694,97981,2023-12-13,752.72,Credit Card
50695,87308,2023-01-15,1998.07,Cash
50703,51133,2023-06-24,1561.96,Cash
50706,89890,2023-04-18,2568.74,Cash
50708,90756,2023-06-13,2496.86,Credit Card
50709,32993,2023-12-22,79.96,Bank Transfer
50710,57100,2023-06-27,361.56,Bank Transfer
50711,87839,2023-01-22,1388.88,Bank Transfer
50713,30418,2023-05-05,2854.28,Credit Card
50715,37311,2023-05-18,2644.48,Credit Card
50716,50371,2023-06-21,3136.06,Credit Card
50719,73146,2023-12-24,4551.04,Cash
50720,30754,2023-10-04,3508.26,Credit Card
50721,64856,2023-01-21,1466.45,Credit Card
50726,86197,2023-07-05,4444.41,Credit Card
50727,86661,2023-12-09,497.83,Credit Card
50728,8380,2023-04-23,2463.65,Cash
50731,31214,2023-10-20,4911.67,Credit Card
50734,2944,2023-04-10,4714.69,Cash
50736,92635,2023-08-27,4443.79,Bank Transfer
50738,36475,2023-08-03,4166.43,Bank Transfer
50740,23792,2023-01-06,239.16,Bank Transfer
50747,94351,2023-05-16,2580.22,Credit Card
50754,35967,2023-11-16,2249.85,Credit Card
50756,72996,2023-11-26,494.48,Cash
50760,65384,2023-11-22,2655.67,Cash
50761,82539,2023-04-20,3773.35,Cash
50762,95512,2023-05-24,2275.73,Bank Transfer
50767,19510,2023-04-22,2684.75,Bank Transfer
50768,96552,2023-01-05,3925.65,Bank Transfer
50778,59173,2023-04-18,4588.4,Bank Transfer
50779,63036,2023-09-24,4010.58,Credit Card
50783,57587,2023-12-16,2326.09,Credit Card
50784,28181,2023-02-19,1457.53,Cash
50788,9358,2023-01-24,2333.86,Bank Transfer
50789,11803,2023-10-20,134.58,Cash
50793,65611,2023-07-28,1236.68,Cash
50797,45101,2023-02-14,840.2,Credit Card
50800,91027,2023-03-14,4946.69,Cash
50801,22028,2023-02-04,2340.35,Credit Card
50802,52030,2023-06-14,283.63,Cash
50803,55816,2023-07-24,1525.97,Cash
50806,35543,2023-12-18,3129.0,Bank Transfer
50809,62096,2023-01-28,3258.72,Bank Transfer
50812,35666,2023-07-02,578.81,Cash
50815,50589,2023-02-04,1069.74,Cash
50817,40932,2023-09-09,1443.8,Credit Card
50824,14341,2023-09-01,2704.27,Bank Transfer
50825,33989,2023-09-24,3694.96,Cash
50826,64142,2023-07-03,4940.48,Cash
50830,61608,2023-05-13,1298.13,Cash
50834,60431,2023-06-04,2416.22,Bank Transfer
50837,26922,2023-01-06,3583.62,Credit Card
50839,28125,2023-06-16,4226.32,Credit Card
50843,42964,2023-11-20,163.57,Credit Card
50844,10157,2023-12-15,4002.6,Credit Card
50846,34277,2023-04-21,3019.35,Credit Card
50853,21393,2023-05-27,3306.45,Credit Card
50866,92110,2023-06-23,2204.26,Cash
50869,34218,2023-11-06,1156.1,Bank Transfer
50872,91278,2023-09-04,432.93,Bank Transfer
50883,81692,2023-09-02,2541.18,Credit Card
50885,88844,2023-10-26,3422.82,Credit Card
50888,96942,2023-04-24,2516.78,Bank Transfer
50898,10324,2023-05-26,3102.73,Bank Transfer
50904,26247,2023-04-02,1498.27,Cash
50905,27902,2023-07-22,1051.46,Credit Card
50917,34193,2023-02-10,4215.56,Bank Transfer
50925,32271,2023-12-07,4339.65,Bank Transfer
50930,10486,2023-03-07,4356.77,Credit Card
50931,41318,2023-04-13,4540.4,Cash
50935,51929,2023-01-01,2858.47,Bank Transfer
50939,44234,2023-07-09,4323.26,Bank Transfer
50943,68429,2023-09-18,1111.61,Cash
50944,33664,2023-07-23,4019.61,Credit Card
50945,67619,2023-10-13,2702.27,Credit Card
50948,2077,2023-12-25,1688.13,Cash
50949,5486,2023-02-08,2362.08,Bank Transfer
50954,44624,2023-04-12,4657.82,Bank Transfer
50959,93549,2023-12-20,1227.03,Bank Transfer
50971,7385,2023-06-09,3651.15,Bank Transfer
50972,13336,2023-11-28,1990.43,Bank Transfer
50973,27777,2023-09-09,4970.64,Bank Transfer
50977,30181,2023-12-18,3498.7,Cash
50981,22737,2023-02-25,1707.56,Bank Transfer
50983,93082,2023-01-18,2171.22,Credit Card
50986,88331,2023-02-24,1050.04,Bank Transfer
50987,87847,2023-08-03,4997.64,Cash
50990,19222,2023-07-10,3569.94,Credit Card
50993,94856,2023-03-27,3778.13,Bank Transfer
50997,65689,2023-06-03,3145.22,Bank Transfer
51003,83332,2023-11-07,2493.04,Credit Card
51009,37020,2023-03-27,1497.76,Cash
51010,72844,2023-12-02,3152.15,Cash
51012,87711,2023-10-27,1146.58,Credit Card
51013,69461,2023-09-02,2443.33,Bank Transfer
51014,49791,2023-05-24,456.48,Bank Transfer
51015,14043,2023-10-11,4502.63,Cash
51018,31361,2023-09-03,998.33,Cash
51023,49049,2023-10-09,3928.02,Bank Transfer
51024,23522,2023-01-05,2296.1,Credit Card
51026,30476,2023-11-15,3987.37,Bank Transfer
51028,68445,2023-10-24,3081.67,Bank Transfer
51031,6409,2023-07-11,1733.64,Cash
51036,10589,2023-03-22,3033.8,Bank Transfer
51038,27028,2023-08-20,2333.94,Credit Card
51042,44390,2023-04-16,2149.83,Credit Card
51049,19955,2023-08-18,242.78,Bank Transfer
51050,48538,2023-02-06,4438.22,Bank Transfer
51051,81182,2023-12-06,747.59,Bank Transfer
51054,70865,2023-10-10,171.58,Credit Card
51060,76567,2023-11-04,2867.11,Bank Transfer
51061,25139,2023-12-10,4865.25,Bank Transfer
51067,40172,2023-11-14,614.45,Cash
51069,95861,2023-09-10,1020.93,Bank Transfer
51072,95792,2023-05-12,3757.24,Cash
51073,26834,2023-10-03,3290.32,Cash
51074,70284,2023-05-01,219.38,Cash
51082,90655,2023-04-28,2184.06,Bank Transfer
51083,15939,2023-10-15,389.56,Bank Transfer
51087,58907,2023-07-02,4834.41,Bank Transfer
51091,4137,2023-07-06,3034.12,Bank Transfer
51098,42560,2023-07-19,2611.37,Credit Card
51103,90168,2023-08-03,142.14,Bank Transfer
51104,52067,2023-06-25,1774.07,Credit Card
51107,30724,2023-09-04,1723.9,Cash
51111,52252,2023-09-10,1721.5,Cash
51114,6939,2023-09-20,2377.98,Bank Transfer
51115,30733,2023-05-02,1805.02,Credit Card
51121,26716,2023-02-13,4119.57,Credit Card
51124,58184,2023-11-23,400.14,Credit Card
51127,63627,2023-09-01,1912.12,Bank Transfer
51131,60892,2023-04-22,4159.46,Credit Card
51135,9334,2023-02-05,2886.88,Cash
51141,45974,2023-05-01,4243.76,Credit Card
51146,83099,2023-02-13,4811.54,Cash
51155,81690,2023-10-20,4495.68,Cash
51159,25356,2023-01-12,1240.05,Bank Transfer
51166,3774,2023-01-25,1528.98,Cash
51171,56682,2023-08-24,4491.73,Cash
51172,13614,2023-07-04,3440.3,Bank Transfer
51176,535,2023-03-09,1194.26,Cash
51180,80634,2023-01-24,1851.86,Bank Transfer
51181,18515,2023-02-28,4965.22,Cash
51183,40028,2023-11-12,1337.12,Bank Transfer
51184,42997,2023-08-23,3847.05,Bank Transfer
51186,22724,2023-04-20,2403.4,Credit Card
51187,55646,2023-11-16,1981.93,Credit Card
51189,92249,2023-07-18,954.43,Bank Transfer
51193,64635,2023-04-10,3243.53,Bank Transfer
51194,47848,2023-12-24,1486.39,Cash
