Invoice ID,Claim ID,Invoice Date,Due Date,Amount,Status
61053,61053,2023-02-15,2023-09-18,1784.43,Overdue
61054,61054,2023-10-24,2023-01-26,1795.68,Paid
61055,61055,2023-06-21,2023-10-06,4321.76,Paid
61059,61059,2023-06-14,2023-12-22,2519.21,Unpaid
61064,61064,2023-05-22,2023-05-17,286.24,Unpaid
61067,61067,2023-10-18,2023-12-15,471.47,Paid
61068,61068,2023-04-16,2023-09-14,2793.15,Overdue
61070,61070,2023-12-09,2023-07-08,1886.81,Overdue
61074,61074,2023-02-25,2023-09-19,1586.2,Paid
61075,61075,2023-07-09,2023-02-11,79.59,Paid
61080,61080,2023-11-20,2023-02-11,2599.27,Overdue
61081,61081,2023-12-21,2023-10-09,1395.27,Unpaid
61084,61084,2023-06-10,2023-10-13,3491.38,Unpaid
61087,61087,2023-03-20,2023-05-10,3514.23,Paid
61090,61090,2023-09-14,2023-05-20,3220.86,Overdue
61094,61094,2023-06-15,2023-05-07,55.51,Unpaid
61095,61095,2023-04-05,2023-03-17,860.62,Overdue
61098,61098,2023-09-07,2023-06-03,4883.34,Paid
61099,61099,2023-01-06,2023-02-17,3003.33,Unpaid
61105,61105,2023-03-15,2023-11-13,3606.12,Overdue
61108,61108,2023-07-23,2023-05-11,3905.95,Unpaid
61113,61113,2023-10-19,2023-04-09,4131.78,Unpaid
61119,61119,2023-11-04,2023-12-17,1462.69,Overdue
61123,61123,2023-06-11,2023-03-12,3296.29,Unpaid
61125,61125,2023-01-20,2023-12-11,626.61,Overdue
61126,61126,2023-06-23,2023-11-16,3873.44,Overdue
61127,61127,2023-03-01,2023-01-07,2938.0,Unpaid
61135,61135,2023-11-24,2023-03-27,3197.75,Paid
61138,61138,2023-11-22,2023-02-04,1737.59,Unpaid
61139,61139,2023-12-18,2023-04-01,2385.61,Paid
61140,61140,2023-08-01,2023-11-25,290.27,Overdue
61146,61146,2023-12-27,2023-01-18,2279.23,Overdue
61148,61148,2023-08-19,2023-04-24,1408.69,Paid
61150,61150,2023-06-10,2023-09-09,2961.68,Unpaid
61151,61151,2023-03-23,2023-03-12,3615.49,Overdue
61152,61152,2023-04-02,2023-12-02,3946.06,Unpaid
61156,61156,2023-09-15,2023-01-11,2065.03,Overdue
61159,61159,2023-02-01,2023-11-19,990.56,Unpaid
61160,61160,2023-07-23,2023-04-24,3623.31,Unpaid
61165,61165,2023-01-06,2023-07-10,1283.88,Unpaid
61168,61168,2023-07-03,2023-03-21,2459.9,Unpaid
61171,61171,2023-02-23,2023-04-17,491.88,Overdue
61176,61176,2023-01-04,2023-10-07,3529.95,Overdue
61178,61178,2023-05-24,2023-12-20,2369.61,Overdue
61184,61184,2023-06-09,2023-01-03,1090.43,Paid
61186,61186,2023-05-07,2023-11-06,3202.82,Overdue
61194,61194,2023-10-19,2023-12-06,104.36,Unpaid
61195,61195,2023-12-23,2023-05-19,3820.71,Overdue
61199,61199,2023-05-07,2023-02-19,3130.27,Unpaid
61201,61201,2023-05-06,2023-01-24,3134.36,Overdue
61203,61203,2023-07-11,2023-07-16,3496.95,Unpaid
61204,61204,2023-02-23,2023-12-10,3496.8,Overdue
61207,61207,2023-09-18,2023-07-16,4180.94,Unpaid
61209,61209,2023-05-25,2023-09-17,3078.71,Unpaid
61210,61210,2023-03-28,2023-10-06,510.58,Unpaid
61213,61213,2023-05-19,2023-02-09,4309.96,Overdue
61214,61214,2023-05-23,2023-11-06,3609.1,Unpaid
61221,61221,2023-07-23,2023-01-04,3732.77,Paid
61222,61222,2023-05-21,2023-07-04,2903.49,Unpaid
61224,61224,2023-03-14,2023-06-11,3667.33,Overdue
61226,61226,2023-03-17,2023-06-08,4042.76,Unpaid
61231,61231,2023-06-21,2023-04-19,4178.83,Unpaid
61232,61232,2023-09-13,2023-03-09,4151.17,Overdue
61237,61237,2023-02-16,2023-12-23,156.17,Unpaid
61240,61240,2023-04-18,2023-08-04,4586.66,Paid
61242,61242,2023-12-17,2023-02-03,3972.26,Unpaid
61246,61246,2023-09-12,2023-11-23,2335.35,Overdue
61247,61247,2023-09-01,2023-07-23,3322.75,Paid
61252,61252,2023-02-11,2023-03-28,2391.7,Paid
61255,61255,2023-07-10,2023-11-26,1115.37,Paid
61257,61257,2023-10-02,2023-02-09,1918.75,Overdue
61260,61260,2023-07-17,2023-11-27,3356.39,Overdue
61264,61264,2023-02-10,2023-12-11,1963.18,Paid
61285,61285,2023-06-09,2023-03-28,597.67,Unpaid
61289,61289,2023-03-10,2023-09-04,3836.74,Paid
61295,61295,2023-10-18,2023-03-17,4382.88,Overdue
61299,61299,2023-07-24,2023-05-13,4847.84,Paid
61301,61301,2023-04-08,2023-01-22,3980.53,Unpaid
61311,61311,2023-09-07,2023-01-23,432.99,Unpaid
61317,61317,2023-03-09,2023-10-07,591.08,Paid
61322,61322,2023-12-06,2023-06-17,4002.08,Paid
61326,61326,2023-01-23,2023-12-14,3815.36,Paid
61329,61329,2023-04-10,2023-11-05,766.8,Overdue
61330,61330,2023-02-08,2023-11-11,2772.46,Unpaid
61334,61334,2023-04-05,2023-11-02,1654.09,Unpaid
61337,61337,2023-04-27,2023-04-17,1488.72,Paid
61338,61338,2023-09-02,2023-01-06,3173.76,Overdue
61339,61339,2023-01-06,2023-04-25,936.89,Unpaid
61344,61344,2023-12-05,2023-01-05,629.03,Overdue
61348,61348,2023-04-16,2023-08-07,1541.82,Unpaid
61349,61349,2023-05-22,2023-09-01,3946.62,Paid
61350,61350,2023-06-16,2023-08-15,4296.39,Overdue
61353,61353,2023-02-18,2023-08-11,1522.15,Overdue
61358,61358,2023-02-26,2023-12-14,3642.15,Overdue
61361,61361,2023-07-06,2023-09-23,4262.23,Unpaid
61362,61362,2023-04-03,2023-01-17,1887.69,Paid
61366,61366,2023-05-06,2023-06-27,3701.44,Overdue
61368,61368,2023-03-15,2023-08-13,2514.35,Overdue
61369,61369,2023-10-06,2023-05-19,4152.89,Unpaid
61373,61373,2023-11-22,2023-02-26,2444.0,Overdue
61374,61374,2023-02-27,2023-07-20,3388.34,Overdue
61375,61375,2023-01-20,2023-02-09,3511.51,Unpaid
61376,61376,2023-09-18,2023-07-20,3262.5,Overdue
61384,61384,2023-06-14,2023-08-04,1280.02,Paid
61385,61385,2023-08-05,2023-12-07,282.92,Unpaid
61386,61386,2023-07-03,2023-11-15,2172.81,Unpaid
61388,61388,2023-02-23,2023-02-12,891.14,Paid
61390,61390,2023-02-10,2023-04-13,4315.78,Unpaid
61391,61391,2023-08-06,2023-09-26,3928.81,Paid
61395,61395,2023-01-24,2023-09-24,2885.13,Overdue
61397,61397,2023-01-23,2023-12-27,1144.78,Unpaid
61398,61398,2023-03-16,2023-09-06,637.07,Unpaid
61404,61404,2023-12-08,2023-04-25,3776.63,Paid
61406,61406,2023-04-23,2023-08-24,1551.34,Paid
61407,61407,2023-02-24,2023-06-22,4317.54,Paid
61411,61411,2023-11-05,2023-09-10,1107.68,Unpaid
61415,61415,2023-07-20,2023-01-28,3264.98,Unpaid
61416,61416,2023-12-03,2023-08-26,2757.2,Unpaid
61419,61419,2023-03-19,2023-09-18,178.69,Overdue
61420,61420,2023-02-07,2023-04-10,2293.47,Overdue
61422,61422,2023-06-06,2023-11-02,3784.91,Paid
61425,61425,2023-01-17,2023-05-21,2669.21,Overdue
61427,61427,2023-01-04,2023-08-02,144.92,Paid
61432,61432,2023-04-10,2023-02-18,2761.94,Unpaid
61434,61434,2023-01-23,2023-09-27,2003.68,Unpaid
61438,61438,2023-01-26,2023-06-17,1531.26,Overdue
61440,61440,2023-09-17,2023-12-26,4375.23,Paid
61441,61441,2023-05-03,2023-12-16,4729.51,Overdue
61444,61444,2023-07-06,2023-12-24,3862.37,Unpaid
61445,61445,2023-09-24,2023-11-19,1665.26,Paid
61447,61447,2023-01-03,2023-04-15,3792.06,Unpaid
61454,61454,2023-01-23,2023-03-06,2842.36,Unpaid
61455,61455,2023-05-07,2023-07-05,1998.01,Paid
61462,61462,2023-02-18,2023-07-10,4909.33,Unpaid
61463,61463,2023-07-03,2023-03-19,1648.29,Overdue
61464,61464,2023-11-15,2023-07-08,2355.21,Unpaid
61465,61465,2023-01-25,2023-05-14,544.58,Unpaid
61466,61466,2023-05-06,2023-10-24,3546.38,Unpaid
61467,61467,2023-08-22,2023-06-06,1878.67,Unpaid
61470,61470,2023-02-26,2023-12-17,1947.99,Paid
61475,61475,2023-08-25,2023-07-14,3240.41,Unpaid
61479,61479,2023-06-15,2023-02-24,4222.04,Overdue
61485,61485,2023-07-08,2023-02-03,1083.06,Paid
61489,61489,2023-05-13,2023-11-11,3058.86,Overdue
61491,61491,2023-08-01,2023-02-17,1439.64,Paid
61492,61492,2023-02-18,2023-07-09,3360.62,Unpaid
61493,61493,2023-12-27,2023-06-25,2032.79,Overdue
61496,61496,2023-01-22,2023-12-19,4964.64,Overdue
61500,61500,2023-02-22,2023-04-01,3113.8,Overdue
61506,61506,2023-01-16,2023-04-12,4218.79,Overdue
61508,61508,2023-07-08,2023-05-14,4000.99,Paid
61511,61511,2023-02-01,2023-03-25,1926.69,Unpaid
61513,61513,2023-09-27,2023-10-14,3573.71,Unpaid
61516,61516,2023-05-03,2023-06-24,1226.66,Overdue
61517,61517,2023-01-01,2023-02-05,3919.62,Paid
61519,61519,2023-12-10,2023-03-09,616.25,Unpaid
61526,61526,2023-03-04,2023-02-16,779.42,Overdue
61528,61528,2023-07-28,2023-04-16,3976.24,Overdue
61530,61530,2023-09-01,2023-07-23,2536.06,Overdue
61532,61532,2023-06-03,2023-11-09,3255.91,Paid
61534,61534,2023-02-19,2023-07-07,1278.32,Unpaid
61536,61536,2023-06-04,2023-07-19,3286.71,Unpaid
61537,61537,2023-12-17,2023-09-13,4762.89,Unpaid
61541,61541,2023-05-06,2023-07-09,2679.32,Paid
61547,61547,2023-05-02,2023-01-13,641.43,Unpaid
61549,61549,2023-07-25,2023-04-14,1260.11,Unpaid
61551,61551,2023-02-02,2023-03-16,2782.81,Paid
61553,61553,2023-12-13,2023-07-02,969.04,Overdue
61554,61554,2023-09-24,2023-10-23,3090.89,Unpaid
61556,61556,2023-06-19,2023-07-15,3597.16,Paid
61557,61557,2023-05-04,2023-02-03,4029.9,Unpaid
61559,61559,2023-01-24,2023-09-27,911.8,Overdue
61560,61560,2023-10-02,2023-12-06,2259.87,Paid
61563,61563,2023-06-02,2023-01-14,917.37,Paid
61574,61574,2023-12-23,2023-12-09,3163.97,Paid
61580,61580,2023-03-21,2023-07-23,2881.82,Overdue
61581,61581,2023-11-12,2023-06-04,1499.38,Paid
61584,61584,2023-04-02,2023-03-07,4629.85,Unpaid
61585,61585,2023-03-03,2023-01-22,4778.57,Overdue
61593,61593,2023-01-16,2023-05-16,3449.41,Unpaid
61594,61594,2023-11-07,2023-03-28,3186.88,Overdue
61598,61598,2023-10-09,2023-11-27,4389.2,Overdue
61601,61601,2023-06-18,2023-09-04,4651.89,Overdue
61605,61605,2023-06-15,2023-08-12,625.44,Overdue
61607,61607,2023-03-03,2023-07-18,777.04,Paid
61608,61608,2023-04-20,2023-01-16,4913.6,Unpaid
61609,61609,2023-11-11,2023-07-12,725.05,Overdue
61610,61610,2023-07-13,2023-08-10,1104.04,Overdue
61616,61616,2023-01-21,2023-05-01,3479.51,Paid
61617,61617,2023-10-24,2023-09-05,3038.61,Paid
61618,61618,2023-05-08,2023-02-07,1950.23,Unpaid
61621,61621,2023-06-05,2023-10-08,3559.51,Paid
61623,61623,2023-12-26,2023-03-15,1523.95,Paid
61625,61625,2023-04-18,2023-12-20,239.88,Paid
61626,61626,2023-03-15,2023-09-11,3816.77,Overdue
61630,61630,2023-05-26,2023-12-03,3101.12,Unpaid
61631,61631,2023-07-16,2023-04-18,3352.3,Overdue
61632,61632,2023-01-23,2023-03-01,3734.87,Unpaid
61635,61635,2023-11-24,2023-09-20,3755.58,Paid
61639,61639,2023-10-10,2023-12-09,4718.59,Unpaid
61647,61647,2023-09-27,2023-11-23,767.32,Overdue
61648,61648,2023-08-25,2023-06-21,2378.64,Overdue
61651,61651,2023-11-22,2023-12-01,3562.53,Unpaid
61653,61653,2023-04-17,2023-10-11,919.39,Unpaid
61659,61659,2023-04-12,2023-03-25,3524.97,Unpaid
61662,61662,2023-05-09,2023-06-09,3453.31,Overdue
61665,61665,2023-08-21,2023-12-26,1797.97,Paid
61667,61667,2023-04-24,2023-07-08,3361.13,Paid
61671,61671,2023-02-01,2023-12-10,3418.21,Paid
61674,61674,2023-03-02,2023-11-05,2600.6,Unpaid
61678,61678,2023-10-02,2023-04-11,537.71,Overdue
61679,61679,2023-12-06,2023-11-27,4580.57,Overdue
61680,61680,2023-10-08,2023-01-16,4887.61,Unpaid
61683,61683,2023-10-10,2023-04-10,395.01,Paid
61693,61693,2023-11-15,2023-08-02,2982.69,Paid
61695,61695,2023-06-09,2023-12-25,1811.45,Unpaid
61696,61696,2023-03-04,2023-12-13,4253.37,Overdue
61697,61697,2023-10-03,2023-11-28,3919.73,Paid
61698,61698,2023-09-01,2023-05-14,527.52,Paid
61699,61699,2023-04-08,2023-12-13,1080.57,Overdue
61706,61706,2023-06-16,2023-04-17,3234.14,Unpaid
61710,61710,2023-02-16,2023-01-19,4476.6,Unpaid
61716,61716,2023-10-26,2023-11-13,1038.13,Unpaid
61726,61726,2023-08-20,2023-02-03,837.31,Overdue
61727,61727,2023-01-25,2023-02-17,2222.12,Unpaid
61728,61728,2023-07-17,2023-05-19,4788.34,Overdue
61736,61736,2023-04-03,2023-06-11,2328.95,Paid
61744,61744,2023-06-18,2023-01-13,2341.12,Unpaid
61749,61749,2023-06-25,2023-11-19,2425.15,Paid
61751,61751,2023-06-10,2023-06-23,3665.63,Unpaid
61752,61752,2023-07-21,2023-08-13,2258.99,Unpaid
61753,61753,2023-10-03,2023-01-19,3111.08,Overdue
61754,61754,2023-11-21,2023-04-14,2474.06,Paid
61755,61755,2023-02-21,2023-08-26,903.75,Unpaid
61756,61756,2023-08-12,2023-07-11,214.6,Overdue
61757,61757,2023-03-26,2023-02-11,638.56,Overdue
61766,61766,2023-12-23,2023-01-22,4392.13,Overdue
61767,61767,2023-12-25,2023-08-12,3740.34,Unpaid
61769,61769,2023-06-12,2023-08-18,2190.39,Overdue
61770,61770,2023-12-03,2023-05-10,2098.45,Unpaid
61771,61771,2023-10-03,2023-07-01,4472.07,Overdue
61772,61772,2023-06-20,2023-09-03,2444.62,Overdue
61773,61773,2023-03-12,2023-12-08,2244.33,Overdue
61779,61779,2023-07-26,2023-12-09,3793.9,Unpaid
61780,61780,2023-02-06,2023-03-24,516.99,Unpaid
61782,61782,2023-01-05,2023-04-23,2855.75,Overdue
61786,61786,2023-10-03,2023-12-07,2003.82,Overdue
61787,61787,2023-07-25,2023-10-04,4845.33,Unpaid
61788,61788,2023-04-01,2023-12-18,1393.48,Overdue
61798,61798,2023-10-19,2023-11-18,4765.25,Overdue
61802,61802,2023-02-16,2023-03-01,2220.33,Paid
61804,61804,2023-11-14,2023-12-19,1120.62,Overdue
61815,61815,2023-09-21,2023-06-13,4184.6,Paid
61816,61816,2023-08-10,2023-03-06,2939.43,Unpaid
61821,61821,2023-05-08,2023-11-27,752.3,Unpaid
61822,61822,2023-11-08,2023-04-16,1680.07,Overdue
61832,61832,2023-08-28,2023-10-05,3745.76,Overdue
61841,61841,2023-03-26,2023-09-26,108.47,Unpaid
61844,61844,2023-04-14,2023-05-01,3101.6,Unpaid
61849,61849,2023-09-05,2023-11-12,1915.9,Paid
61851,61851,2023-04-25,2023-09-13,803.14,Unpaid
61856,61856,2023-04-27,2023-02-15,4836.11,Unpaid
61859,61859,2023-12-22,2023-05-22,2285.66,Paid
61860,61860,2023-03-13,2023-01-19,4493.65,Paid
61861,61861,2023-11-21,2023-07-09,4604.81,Paid
61862,61862,2023-10-17,2023-04-16,4842.11,Paid
61864,61864,2023-12-01,2023-10-05,2467.66,Overdue
61867,61867,2023-08-09,2023-02-07,1686.76,Paid
61875,61875,2023-11-09,2023-03-24,2854.8,Unpaid
61880,61880,2023-03-23,2023-02-28,2716.85,Unpaid
61882,61882,2023-09-25,2023-03-15,3431.59,Paid
61900,61900,2023-10-07,2023-06-08,2813.95,Paid
61901,61901,2023-10-07,2023-01-18,546.07,Paid
61909,61909,2023-11-14,2023-04-26,1296.85,Unpaid
61916,61916,2023-12-28,2023-03-14,123.85,Unpaid
61919,61919,2023-01-18,2023-07-18,4658.63,Unpaid
61927,61927,2023-02-15,2023-02-15,64.52,Unpaid
61929,61929,2023-12-27,2023-08-09,243.88,Unpaid
61933,61933,2023-05-08,2023-12-27,3661.49,Paid
61935,61935,2023-03-16,2023-02-23,1101.18,Paid
61936,61936,2023-07-13,2023-12-24,1051.95,Unpaid
61938,61938,2023-04-26,2023-08-19,3284.67,Paid
61939,61939,2023-10-16,2023-06-25,3298.88,Unpaid
61942,61942,2023-03-25,2023-07-07,920.15,Overdue
61947,61947,2023-06-18,2023-06-09,1107.38,Unpaid
61950,61950,2023-07-12,2023-06-26,737.0,Unpaid
61952,61952,2023-03-25,2023-05-05,2729.0,Unpaid
61953,61953,2023-08-28,2023-03-26,990.03,Overdue
61957,61957,2023-11-01,2023-12-22,2206.16,Overdue
61958,61958,2023-07-12,2023-05-11,4881.26,Paid
61959,61959,2023-12-10,2023-07-17,2223.33,Unpaid
61972,61972,2023-05-10,2023-10-22,1152.57,Overdue
61981,61981,2023-04-02,2023-03-05,2506.48,Unpaid
61982,61982,2023-05-21,2023-04-07,2917.15,Paid
61987,61987,2023-09-01,2023-11-01,4219.72,Unpaid
61989,61989,2023-05-28,2023-03-25,4187.45,Unpaid
61992,61992,2023-01-03,2023-04-18,408.83,Unpaid
61994,61994,2023-01-05,2023-09-13,2385.32,Overdue
61995,61995,2023-07-16,2023-12-28,3259.17,Unpaid
61996,61996,2023-04-23,2023-11-04,4429.15,Paid
62003,62003,2023-12-22,2023-12-17,4241.75,Unpaid
62008,62008,2023-12-04,2023-03-05,3360.97,Paid
62009,62009,2023-10-20,2023-08-11,4722.5,Unpaid
62010,62010,2023-02-14,2023-02-21,391.29,Paid
62017,62017,2023-10-08,2023-12-13,349.12,Overdue
62023,62023,2023-09-13,2023-09-20,4914.6,Paid
62027,62027,2023-08-18,2023-11-09,3164.07,Paid
62034,62034,2023-08-03,2023-11-26,782.7,Paid
62035,62035,2023-03-09,2023-11-19,1814.45,Paid
62038,62038,2023-10-25,2023-07-09,4884.38,Paid
62048,62048,2023-09-07,2023-05-20,857.62,Paid
62052,62052,2023-11-12,2023-03-26,1973.31,Paid
62053,62053,2023-05-22,2023-11-10,1376.45,Paid
62054,62054,2023-09-17,2023-12-28,531.3,Unpaid
62055,62055,2023-03-22,2023-06-25,483.05,Unpaid
62064,62064,2023-03-10,2023-07-27,4352.48,Paid
62069,62069,2023-03-10,2023-01-18,4957.49,Paid
62071,62071,2023-02-18,2023-05-25,4699.73,Unpaid
62074,62074,2023-12-18,2023-10-18,4716.06,Paid
62075,62075,2023-05-07,2023-11-17,1310.38,Paid
62076,62076,2023-05-04,2023-10-25,4487.48,Unpaid
62082,62082,2023-06-12,2023-08-12,4737.27,Unpaid
62085,62085,2023-12-27,2023-09-26,1330.59,Overdue
62087,62087,2023-02-06,2023-03-01,2978.14,Paid
62096,62096,2023-03-05,2023-02-01,839.36,Overdue
62100,62100,2023-04-15,2023-03-17,705.26,Unpaid
62103,62103,2023-09-10,2023-03-26,2504.98,Overdue
62108,62108,2023-05-11,2023-09-19,1737.9,Paid
62110,62110,2023-03-20,2023-04-24,1432.46,Overdue
62112,62112,2023-08-17,2023-09-21,1677.49,Paid
62128,62128,2023-08-20,2023-07-07,2797.31,Unpaid
62129,62129,2023-07-22,2023-05-27,3218.17,Overdue
62130,62130,2023-11-06,2023-07-23,2458.43,Unpaid
62133,62133,2023-04-05,2023-03-17,4753.43,Unpaid
62135,62135,2023-07-02,2023-12-09,1873.91,Overdue
62137,62137,2023-08-28,2023-09-07,4586.6,Overdue
62138,62138,2023-01-23,2023-05-24,1397.77,Unpaid
62143,62143,2023-06-25,2023-08-15,1352.91,Paid
62145,62145,2023-03-06,2023-11-28,2209.3,Unpaid
62153,62153,2023-08-21,2023-03-21,823.4,Unpaid
62159,62159,2023-01-14,2023-08-07,1511.26,Paid
62161,62161,2023-05-17,2023-09-06,1863.31,Overdue
62168,62168,2023-02-28,2023-09-11,4329.21,Paid
62170,62170,2023-09-10,2023-11-27,4796.98,Overdue
62172,62172,2023-10-13,2023-02-03,1011.23,Overdue
62173,62173,2023-08-22,2023-09-24,1792.76,Overdue
62174,62174,2023-05-04,2023-11-22,3713.65,Paid
62175,62175,2023-11-06,2023-05-19,1877.83,Paid
62176,62176,2023-06-10,2023-01-27,3052.0,Unpaid
62190,62190,2023-12-02,2023-09-01,3472.19,Unpaid
62192,62192,2023-04-20,2023-02-18,2720.26,Paid
62196,62196,2023-11-22,2023-07-28,2467.37,Unpaid
62197,62197,2023-03-11,2023-12-15,2884.49,Unpaid
62199,62199,2023-03-08,2023-04-27,4509.69,Unpaid
62202,62202,2023-07-21,2023-02-26,1134.2,Paid
62209,62209,2023-04-03,2023-01-02,3358.88,Overdue
62212,62212,2023-10-01,2023-09-19,1652.29,Unpaid
62221,62221,2023-01-15,2023-02-04,4971.4,Overdue
62226,62226,2023-02-04,2023-01-20,2189.25,Unpaid
62229,62229,2023-09-17,2023-09-03,2483.56,Overdue
62231,62231,2023-06-01,2023-07-07,3813.66,Unpaid
62232,62232,2023-10-03,2023-12-07,3674.28,Unpaid
62234,62234,2023-11-21,2023-02-25,87.04,Overdue
62248,62248,2023-04-15,2023-08-13,440.66,Overdue
62254,62254,2023-01-19,2023-06-05,2626.66,Paid
62255,62255,2023-09-05,2023-10-03,995.22,Paid
62267,62267,2023-12-15,2023-05-26,2241.18,Overdue
62269,62269,2023-11-16,2023-11-20,3110.38,Overdue
62271,62271,2023-08-15,2023-05-13,702.03,Overdue
62273,62273,2023-09-08,2023-08-27,3632.27,Overdue
62274,62274,2023-08-17,2023-11-24,428.34,Overdue
62276,62276,2023-07-18,2023-12-18,3757.7,Overdue
62278,62278,2023-05-03,2023-10-21,3180.15,Overdue
62291,62291,2023-09-01,2023-02-04,2223.83,Overdue
62294,62294,2023-10-13,2023-12-16,2103.54,Unpaid
62313,62313,2023-08-19,2023-09-14,4105.54,Overdue
62320,62320,2023-04-14,2023-09-21,2061.46,Paid
62327,62327,2023-09-08,2023-09-26,2625.91,Unpaid
62329,62329,2023-10-15,2023-02-22,571.96,Unpaid
62331,62331,2023-12-07,2023-10-05,2489.9,Unpaid
62333,62333,2023-02-06,2023-04-21,1698.52,Overdue
62334,62334,2023-12-20,2023-09-28,2402.34,Paid
62341,62341,2023-02-23,2023-04-09,4012.47,Overdue
62342,62342,2023-01-24,2023-01-22,2383.81,Paid
62346,62346,2023-11-27,2023-03-02,3848.34,Overdue
62350,62350,2023-02-26,2023-12-03,782.96,Overdue
62352,62352,2023-01-03,2023-03-03,4021.35,Overdue
62355,62355,2023-10-14,2023-12-08,4059.97,Overdue
62358,62358,2023-02-09,2023-08-21,2054.75,Unpaid
62360,62360,2023-03-17,2023-07-20,3703.67,Paid
62362,62362,2023-12-19,2023-11-02,220.13,Unpaid
62366,62366,2023-03-09,2023-09-18,395.5,Overdue
62372,62372,2023-01-06,2023-02-04,2379.56,Unpaid
62375,62375,2023-01-08,2023-11-12,2211.71,Overdue
62377,62377,2023-07-18,2023-06-03,58.15,Paid
62378,62378,2023-08-11,2023-07-14,1461.77,Overdue
62384,62384,2023-09-22,2023-11-25,4903.1,Unpaid
62385,62385,2023-01-14,2023-01-19,1681.83,Paid
62389,62389,2023-07-10,2023-03-06,2631.06,Unpaid
62390,62390,2023-03-22,2023-05-02,1844.87,Unpaid
62397,62397,2023-03-14,2023-04-26,4329.6,Paid
62398,62398,2023-05-06,2023-04-06,4516.7,Unpaid
62400,62400,2023-03-11,2023-11-14,3114.98,Unpaid
62401,62401,2023-10-01,2023-06-20,4788.14,Unpaid
62403,62403,2023-04-10,2023-03-13,4471.57,Paid
62405,62405,2023-09-07,2023-05-20,4831.85,Paid
62406,62406,2023-08-03,2023-09-03,2654.67,Unpaid
62411,62411,2023-02-19,2023-11-09,636.59,Unpaid
62414,62414,2023-04-06,2023-05-04,492.24,Unpaid
62418,62418,2023-03-03,2023-08-28,3045.68,Overdue
62422,62422,2023-06-01,2023-11-06,4820.45,Unpaid
62428,62428,2023-08-08,2023-11-11,1523.02,Unpaid
62429,62429,2023-04-22,2023-06-02,300.89,Overdue
62430,62430,2023-09-18,2023-08-27,3178.41,Unpaid
62437,62437,2023-04-04,2023-09-11,432.33,Paid
62440,62440,2023-07-02,2023-09-05,4425.49,Overdue
62442,62442,2023-10-06,2023-03-04,4198.03,Overdue
62450,62450,2023-08-03,2023-07-23,4071.46,Paid
62451,62451,2023-01-11,2023-09-07,2456.03,Paid
62452,62452,2023-08-02,2023-07-22,905.93,Overdue
62453,62453,2023-02-04,2023-09-20,1999.45,Unpaid
62456,62456,2023-02-06,2023-11-16,1185.82,Paid
62458,62458,2023-06-11,2023-09-15,928.45,Overdue
62465,62465,2023-08-13,2023-12-13,3977.93,Overdue
62472,62472,2023-08-16,2023-03-19,4679.07,Paid
62475,62475,2023-11-10,2023-01-10,996.6,Unpaid
62490,62490,2023-10-17,2023-10-23,280.84,Paid
62495,62495,2023-07-22,2023-02-11,4604.83,Paid
62496,62496,2023-11-25,2023-06-08,1742.43,Unpaid
62497,62497,2023-05-07,2023-06-23,1934.47,Overdue
62498,62498,2023-09-02,2023-05-04,575.42,Overdue
62506,62506,2023-11-13,2023-02-15,4398.19,Overdue
62507,62507,2023-03-10,2023-12-26,1190.02,Paid
62510,62510,2023-07-02,2023-05-12,1709.99,Paid
62513,62513,2023-04-17,2023-12-10,3742.76,Unpaid
62516,62516,2023-11-20,2023-08-12,3326.13,Paid
62517,62517,2023-10-22,2023-02-13,4933.66,Unpaid
62520,62520,2023-02-03,2023-05-19,1551.49,Overdue
62521,62521,2023-10-20,2023-02-17,1724.57,Unpaid
62523,62523,2023-07-24,2023-06-05,2035.49,Paid
62527,62527,2023-04-16,2023-06-16,2169.61,Paid
62530,62530,2023-08-14,2023-12-19,4742.58,Unpaid
62532,62532,2023-09-21,2023-07-22,1561.47,Overdue
62535,62535,2023-03-12,2023-12-12,1943.14,Overdue
62542,62542,2023-05-04,2023-03-18,1613.75,Paid
62545,62545,2023-02-17,2023-01-19,4351.03,Paid
62547,62547,2023-02-06,2023-04-02,3438.4,Overdue
62551,62551,2023-06-25,2023-06-28,3286.92,Overdue
62553,62553,2023-05-08,2023-09-09,2001.8,Unpaid
62554,62554,2023-12-04,2023-11-17,3268.7,Unpaid
62555,62555,2023-02-04,2023-03-26,3707.93,Overdue
62556,62556,2023-10-12,2023-01-15,2214.86,Unpaid
62557,62557,2023-07-24,2023-07-20,4048.75,Unpaid
62562,62562,2023-02-08,2023-09-21,4328.64,Unpaid
62571,62571,2023-12-20,2023-07-07,1345.4,Paid
62582,62582,2023-03-06,2023-04-10,1597.83,Overdue
62585,62585,2023-08-09,2023-11-19,3383.12,Overdue
62590,62590,2023-03-09,2023-11-08,2657.8,Overdue
62591,62591,2023-06-08,2023-01-06,2200.94,Paid
62593,62593,2023-01-11,2023-03-11,2066.9,Unpaid
62594,62594,2023-06-08,2023-08-03,1401.41,Overdue
62595,62595,2023-03-14,2023-08-20,2622.28,Overdue
62601,62601,2023-09-04,2023-09-23,2413.08,Unpaid
62606,62606,2023-06-04,2023-06-20,737.65,Unpaid
62615,62615,2023-02-28,2023-02-17,2114.24,Overdue
62616,62616,2023-04-14,2023-11-13,1541.46,Overdue
